uid,stance,set,distilbert-base-uncased_if,distilbert-base-uncased_as,distilbert-base-uncased_and,distilbert-base-uncased_but,distilbert-base-uncased_when,distilbert-base-uncased_then,bert-base-uncased_if,bert-base-uncased_and,bert-base-uncased_as,bert-base-uncased_when,bert-base-uncased_but,bert-base-uncased_then,bert-large-uncased_as,bert-large-uncased_if,bert-large-uncased_and,bert-large-uncased_when,bert-large-uncased_but,bert-large-uncased_then,roberta-base_as,roberta-base_if,roberta-base_but,roberta-base_and,roberta-base_when,roberta-base_then,xlm-roberta-base_when,xlm-roberta-base_as,xlm-roberta-base_and,xlm-roberta-base_if,xlm-roberta-base_but,xlm-roberta-base_then,roberta-large_as,roberta-large_if,roberta-large_when,roberta-large_and,roberta-large_but,roberta-large_then,xlm-roberta-large_when,xlm-roberta-large_as,xlm-roberta-large_and,xlm-roberta-large_if,xlm-roberta-large_but,xlm-roberta-large_then
919,1,test,0.0107579864561557,0.0048892805352807,0.0405082069337368,0.0050603449344635,0.0023656231351196,2.3996584786800668e-05,0.0103151788935065,0.0601473376154899,0.0126949734985828,0.0045613185502588,0.0014291090192273,1.934153988258913e-05,0.003450802527368,0.0019318473059684,0.0207059103995561,0.0008933001081459,0.0007891345303505,5.124067683937028e-06,4.118259766983101e-06,5.533229909815418e-07,8.379113864975807e-07,2.6100737159140408e-05,4.0700032855056644e-07,2.2336418936674818e-08,0.0029193477239459,5.397755376179703e-05,6.7729881266132e-05,6.39157997284201e-06,2.91050332634768e-06,9.57729824335729e-08,3.0414976208703592e-06,4.707419805072277e-07,5.935187346040038e-06,1.534785405965522e-05,2.4334833597094985e-06,2.8287297837437112e-08,0.010224413126707,2.047202542598825e-05,1.15565399028128e-05,2.260114797536517e-06,9.895805987980566e-07,1.4196069209049256e-08
920,0,test,0.0109477350488305,0.0480491854250431,0.0141576509922742,0.0271976254880428,0.0107343746349215,5.870141467312351e-05,0.0057529481127858,0.044931087642908,0.1712109744548797,0.0117583582177758,0.0151658840477466,2.5869987439364195e-05,0.0873353481292724,0.0001065717005985,0.0349629484117031,0.0004782855976372,0.0147255472838878,4.769497991219396e-06,2.7004648472939152e-06,2.454330285672768e-07,1.681149660726078e-05,5.1307368266861886e-05,6.763574447177234e-07,1.7740414692823947e-09,0.0037000332958996,6.631539145018905e-05,2.552047590143048e-05,7.862985512474552e-06,5.0266819016542286e-05,7.9393529972549e-08,9.604663091522523e-07,4.8619479997569215e-08,2.1500184175238246e-06,4.6292156184790656e-05,0.0001053841260727,3.425221350994434e-08,0.0105774262920022,4.403890670801047e-06,1.3170774764148518e-06,5.922099077793064e-08,2.892839347623521e-06,5.539911307472778e-10
921,0,test,0.0284700449556112,0.0229059271514415,0.0182723272591829,0.0122966198250651,0.0053836219012737,9.218128980137408e-05,0.0193228907883167,0.1535024046897888,0.2358292788267135,0.0137500865384936,0.0162471756339073,3.2171814382309094e-05,0.123162530362606,0.0035996332298964,0.2807713150978088,0.0065518664196133,0.0119073325768113,4.285593240638264e-05,2.5605675091355806e-06,3.088785547333828e-07,1.2273048923816532e-05,5.3871077398071066e-05,1.44735480489544e-07,1.1026799029423272e-08,0.000510724610649,7.162690508266678e-06,2.728532490436919e-05,9.47867079048592e-07,9.569504072715064e-06,1.4465595654655774e-07,1.480474907111784e-06,4.35605329585087e-08,7.186772563727573e-07,4.8443595005664974e-05,5.1583479944383726e-05,5.2619860468894344e-08,0.0078705977648496,8.161136975104455e-06,4.719323897006689e-06,4.527495036654728e-07,1.2435659300535916e-05,2.6290911669946126e-09
922,1,test,0.0090024154633283,0.0217639189213514,0.0103736007586121,0.0046909004449844,0.0010200324468314,2.504029544070363e-05,0.0002303349319845,0.0650053098797798,0.0254389829933643,0.0007572870817966,0.0020761801861226,2.9649030693690293e-05,0.0018299263902008,3.134688813588582e-05,0.0068512582220137,6.175904127303511e-05,0.0002550571516621,9.58197119871329e-07,4.010134375675989e-07,8.804355466907055e-09,1.675063998618498e-07,2.635299324538209e-06,4.282919352505132e-09,1.7430211940450135e-08,0.0019373246468603,3.059578739339486e-05,3.311513864900917e-05,2.2897522740095155e-06,2.0619211227312922e-07,6.444241051895008e-08,1.9548488126019947e-06,8.384502869773769e-09,2.6053777801848813e-08,4.55083318229299e-06,5.42690514748756e-08,4.4692622935826876e-09,0.0116660129278898,2.179104012611788e-05,2.069242691504769e-05,2.978957809318672e-06,5.287680551191443e-07,7.697254034155776e-08
923,1,test,0.0090024154633283,0.0217639189213514,0.0103736007586121,0.0046909004449844,0.0010200324468314,2.504029544070363e-05,0.0002303349319845,0.0650053098797798,0.0254389829933643,0.0007572870817966,0.0020761801861226,2.9649030693690293e-05,0.0018299263902008,3.134688813588582e-05,0.0068512582220137,6.175904127303511e-05,0.0002550571516621,9.58197119871329e-07,7.563915460195858e-06,1.8521990341469066e-07,2.543719119785237e-06,1.598488597664982e-05,9.360947927916641e-08,8.497446657429465e-08,0.0019373246468603,3.059578739339486e-05,3.311513864900917e-05,2.2897522740095155e-06,2.0619211227312922e-07,6.444241051895008e-08,1.3905381820222829e-05,4.1626005753414574e-08,5.96913935169141e-07,4.838774657400791e-06,5.50259642295714e-07,1.1968482205304554e-08,0.0116660129278898,2.179104012611788e-05,2.069242691504769e-05,2.978957809318672e-06,5.287680551191443e-07,7.697254034155776e-08
924,1,test,0.0161269828677177,0.0212225709110498,0.014782384969294,0.0086508970707654,0.0017542792484164,2.0961451809853315e-05,0.0038189529441297,0.0949210748076438,0.0248704608529806,0.00143078120891,0.0080691836774349,4.2764717363752425e-05,0.0190973505377769,0.0008910436881706,0.0467520952224731,0.0004508769197855,0.0130988433957099,1.549023545521777e-05,5.004802005714737e-06,7.885587933742499e-07,3.756242676900001e-06,3.793891301029362e-05,3.228695391044312e-07,1.459730754049815e-07,0.002799954265356,7.039774936856702e-05,0.0001930399303091,5.155006419954589e-06,1.407834224664839e-05,3.282412421867776e-07,9.570387192070484e-06,9.250591403997532e-08,3.294618181826081e-06,2.10182297450956e-05,9.556961231282912e-06,7.839771853923595e-08,0.00276062451303,5.499518465512665e-06,8.989682100946084e-06,1.1513416353636785e-07,1.2209310398247908e-06,8.699402087586351e-09
925,1,test,0.0446226634085178,0.0342474319040775,0.0163093619048595,0.0182854514569044,0.0176949761807918,0.0001369889796478,0.0133670810610055,0.0326309613883495,0.0304483119398355,0.0170195810496807,0.0056449952535331,2.8478863896452825e-05,0.0602291338145732,0.0043852180242538,0.022045686841011,0.0161805190145969,0.0023320608306676,8.574391540605575e-05,5.020890057494398e-06,2.868374906483951e-07,1.0972977406709106e-06,5.6986727940966375e-06,8.566750580030202e-07,3.528292102927821e-09,0.0134381912648677,9.631673492549451e-06,1.6282221622532234e-05,3.7961401631037006e-06,2.1027631191827822e-06,1.535154154908014e-07,1.0213211680820676e-05,1.4822074945186614e-07,2.0172396943962667e-06,1.4117087630438618e-05,1.4114125406194944e-05,2.178941826969094e-08,0.001877038157545,2.387412678217516e-06,9.498215149505995e-06,5.648987055906218e-08,4.6785169161012163e-07,6.812234332187472e-09
926,1,test,0.0303183943033218,0.0187869723886251,0.051738504320383,0.010187410749495,0.0069101117551326,1.888974293251522e-05,0.0036920697893947,0.0534374080598354,0.0301056466996669,0.0069664311595261,0.004929254297167,3.7452380638569593e-05,0.1434806883335113,0.0013095753965899,0.0108919069170951,0.003574097296223,0.0010430663824081,1.8271090084454045e-05,5.09001120008179e-06,7.472536935893004e-07,1.192989088849572e-06,1.0958404345728924e-05,4.921676008962095e-07,5.6553059124553335e-08,0.0241106618195772,3.259163349866867e-05,2.974755807372276e-05,2.5468409603490727e-06,2.358229949095403e-06,1.792841715086979e-07,6.1816822380933445e-06,2.45343153437716e-06,2.5339975309179863e-06,2.340813989576418e-05,2.452205762892845e-06,1.3968670486974588e-07,0.0114235319197177,8.192939276341349e-06,8.351342330570333e-06,5.888825853617163e-07,8.406791351944778e-08,2.539232824005921e-08
927,1,test,0.0851207599043846,0.009050297550857,0.0052768168970942,0.0029216553084552,0.0196979511529207,2.0650784790632315e-05,0.0683791935443878,0.0040489304810762,0.0392435453832149,0.0416197665035724,0.001132775680162,1.8356584405410103e-05,0.0638825595378875,0.0657653138041496,0.006785599514842,0.124629832804203,0.0013618462253361,3.1133764423429966e-05,4.694536073657218e-06,8.741000101508689e-07,3.058793538457394e-07,1.1882783610417391e-06,1.9225847154302755e-06,9.765965813812729e-09,0.0691558793187141,1.5465448086615652e-05,2.065837907139212e-05,1.896355934150052e-05,1.0748865406640109e-06,2.883949434817623e-07,9.05372587567399e-07,1.109188360715052e-06,4.4511351006804034e-05,1.2353838485523738e-07,7.392843315301435e-08,8.099333981270718e-10,0.064640387892723,7.7681579568889e-06,1.3626047348225256e-06,1.9427563984208973e-06,7.565338222548237e-08,2.122178432983901e-09
928,1,test,0.0551753267645835,0.0604155473411083,0.0372997559607028,0.0157722365111112,0.0238961204886436,0.0001138884545071,0.0118883680552244,0.1258185803890228,0.0853219255805015,0.0222639441490173,0.0105607490986585,0.0001093400205718,0.0638954043388366,0.0011268880916759,0.137058138847351,0.0066258306615054,0.0182680748403072,0.0001283299789065,1.525196466900525e-06,6.242835581815599e-08,6.392727300408296e-06,9.158159082289784e-05,1.566435514632758e-07,1.302876739828207e-07,0.0072501068934798,5.100710495753447e-06,0.0001080888323485,4.39180621469859e-06,9.291959031543229e-06,1.261219381376577e-06,5.111432983539999e-06,2.237375582581081e-07,2.778878751996672e-06,3.703561014845036e-05,5.1780047215288505e-05,7.521592237935695e-08,0.0090343877673149,3.872835350193782e-06,1.5988349332474172e-05,1.3340368809622305e-07,1.961370116987382e-06,6.956065057295291e-09
929,1,test,0.0117833903059363,0.040649015456438,0.0146111994981765,0.0023080804385244,0.0035750311799347,2.465422403474804e-05,0.0020028073340654,0.0571228638291358,0.0431585870683193,0.0036127073690295,0.0033972263336181,3.178371480316855e-05,0.0959916114807128,0.0016258859541267,0.0577287785708904,0.0072863050736486,0.0023786057718098,6.259512701944914e-06,6.003372021723409e-08,2.1834866359427e-08,4.008302312286105e-08,6.311687457127846e-07,5.0893230962856264e-08,8.938861456586622e-11,0.045502595603466,5.689145109499805e-05,6.129928806331009e-05,5.780102583230473e-05,1.6416548533015884e-05,1.8048968968287229e-06,2.21595837501809e-06,3.3457865811215015e-08,3.917342041859229e-07,9.5727295956749e-07,3.275409881098313e-07,7.626300702057163e-10,0.002391961403191,1.9457831967883976e-06,9.094758297578664e-07,5.6929799541194383e-08,8.083242164502735e-08,6.962789234066236e-10
930,1,test,0.0038347274530678,0.0452430322766304,0.0376382954418659,0.0231290683150291,0.0064264140091836,5.913464701734483e-05,0.0055612111464142,0.0807499065995216,0.0784434899687767,0.0028212384786456,0.012665232643485,4.236277163727209e-05,0.013624669983983,0.0003767382877413,0.0163225419819355,0.0002738510665949,0.0057727023959159,9.679149115982e-06,5.473331384564517e-06,4.670183670896222e-07,2.8531180760182906e-06,1.4636502783105245e-05,5.708135972781747e-07,1.2438226448807654e-08,0.004469537641853,1.3700326235266402e-05,6.336344813462347e-05,3.696786961882026e-06,1.2699425496975891e-05,6.495068305412133e-07,5.473961664392846e-06,1.7168495105579495e-06,5.722368314309279e-06,7.843454659450799e-05,0.0001842320198193,2.999504715717194e-07,0.0043832543306052,2.3204967874335125e-05,5.414243423729204e-05,6.839566140115494e-07,6.77902107781847e-06,6.340950875483031e-08
931,1,test,0.000421306292992,0.005483248271048,0.001638114452362,0.0002847895084414,0.000678225653246,3.109826820946182e-06,0.0011248463997617,0.0086308000609278,0.0099135097116231,0.0054170051589608,0.0008632363169454,7.401999937428627e-06,0.0520782247185707,0.0048216986469924,0.0164998285472393,0.0227678082883358,0.000826981908176,4.228582383802859e-06,2.9123174982714772e-08,6.220974402282309e-09,1.2218213107928476e-08,2.964173972941353e-07,1.31497287725324e-07,1.4241405277282126e-10,0.0169646125286817,0.000286886061076,0.0001100039808079,5.239012898528017e-05,3.664710675366223e-05,2.197431143713402e-07,4.656445980799617e-06,8.441703158723612e-08,1.5006384273874572e-05,3.475325684121344e-06,8.273572348116431e-06,3.54159435111967e-09,0.0029142380226403,5.76242337047006e-06,1.2673294804699251e-06,1.5803961161964253e-07,6.438187938329065e-07,3.861919672942804e-09
932,1,test,0.0144102945923805,0.0136399772018194,0.0145508842542767,0.0113534145057201,0.0043962160125374,0.0001205419830512,0.0001890081475721,0.0181759912520647,0.0018438019324094,0.0002354475291213,0.0016704592853784,1.1745910342142452e-05,0.0015189843252301,0.0001333067775703,0.0314976908266544,0.0002118108095601,0.0023848747368901,9.218277227773797e-06,4.161711331107654e-06,2.950611133201164e-06,1.388988584949402e-05,0.0001183021813631,7.584433774354693e-07,7.671915369655835e-08,0.0010013995924964,6.7494370341592e-06,0.0001548650325275,1.18890852718323e-06,3.715966522577219e-05,7.47724300254049e-07,9.42387487157248e-06,1.3062353900750168e-06,4.940128746966366e-06,0.00017461583775,0.0001429899712093,4.192564517779829e-08,0.0019890889525413,9.569335816195236e-06,3.443198875174858e-05,1.3483591487783997e-07,1.220485842168273e-06,1.7414809150295696e-08
933,1,test,0.0055852206423878,0.0174254588782787,0.0386264063417911,0.0046091498807072,0.0044430512934923,8.133301162160933e-05,0.0008914946811273,0.0817747637629509,0.0040830844081938,0.0007281606085598,0.0008231731480918,1.6727675756555982e-05,0.0038704467006027,0.0001556674542371,0.0242727827280759,0.0002552964142523,0.0009224560926668,6.756992206646828e-06,3.845573519356549e-05,6.756033144483808e-06,3.381047690709238e-06,9.94028159766458e-05,2.4710902835067827e-06,2.1973501418415253e-07,0.0043417452834546,3.726331851794384e-05,8.865145355230197e-05,1.0104014108947013e-05,1.11552790258429e-05,4.638943210011348e-06,2.086804852297064e-05,1.4396699725693909e-06,6.703805411234498e-06,1.45596341099008e-05,1.896262119771564e-06,3.43483641529474e-08,0.0049820970743894,1.5175000953604467e-05,2.1402796846814454e-05,5.440012955659768e-07,6.141340804788342e-07,1.4310550078278084e-08
934,0,test,0.1928187310695648,0.0796509087085723,0.0466882660984993,0.1219720989465713,0.0065560205839574,0.0001116024141083,0.0531265512108802,0.1954626441001892,0.092870645225048,0.0110294464975595,0.0726710185408592,9.848401532508432e-05,0.0845942720770835,0.0484044775366783,0.1284361481666565,0.0088969068601727,0.0213473532348871,4.458767580217682e-05,2.9764173632429447e-06,8.630930210529186e-07,3.043413016712293e-05,5.906920705456287e-05,1.908573040054762e-06,2.3763696788137167e-08,0.0137752024456858,7.640444891876541e-06,4.420923869474791e-05,1.4544441000907682e-05,5.761046486441046e-05,2.065516611082785e-07,2.251324531243881e-06,3.283577143520233e-06,8.700945386408421e-07,3.686226045829244e-05,3.194510281900875e-05,4.2389793009078864e-08,0.0108961556106805,3.5630953334475635e-06,7.1765671236789785e-06,1.929757445395808e-06,4.309487849241123e-06,6.4944440936187675e-09
935,0,test,0.0284211579710245,0.0139589188620448,0.0279323663562536,0.0210852306336164,0.0030840446706861,0.0001789484522305,0.0089578526094555,0.0928848534822464,0.0229739323258399,0.0037179598584771,0.0101330755278468,2.4013790607568808e-05,0.0163842514157295,0.0016952783335,0.1033781915903091,0.0018742601387202,0.0165923777967691,7.137081411201507e-05,5.890100965189049e-06,4.173075922153657e-06,1.9766101104323752e-05,4.282665759092197e-05,5.650423418046557e-07,1.214382763237154e-07,0.000291138596367,3.607416510931216e-05,9.093362314160912e-05,4.678841833083425e-06,0.0004205032892059,3.850502253044397e-06,2.256452353321947e-05,2.290917535674453e-07,2.9518607789214e-06,6.15326571278274e-05,4.391991387819871e-05,3.091799669618922e-07,0.0040625166147947,7.2097914198820945e-06,1.585474456078373e-05,3.564899202501693e-07,3.4058982691931305e-06,8.841496423883655e-09
936,0,test,0.0120383249595761,0.0347527042031288,0.0207957867532968,0.0156495235860347,0.003254405921325,4.974108014721424e-05,0.004785222467035,0.0809307694435119,0.0846439003944397,0.0049430415965616,0.024196270853281,6.510344246635213e-05,0.0151071827858686,0.0003844226303044,0.0376823879778385,0.0004685305757448,0.0214840490370988,1.1509901014505886e-05,5.164087724551791e-06,4.6607820536337385e-07,9.573985153110698e-06,4.7742087190272287e-05,2.747043765793933e-07,5.419264148542879e-09,0.0046146283857524,9.70838009379804e-05,0.0001362141338177,7.1428225965064485e-06,0.0001260543940588,5.073796955912258e-07,3.0223027351894416e-06,1.8513688360144442e-07,2.3748675630486105e-06,1.981417881324888e-05,4.585054193739779e-05,5.275082770594963e-08,0.0024794850032776,7.398806701530702e-06,6.099968231865205e-06,8.737259094004912e-08,2.6845095817407127e-06,4.334008263384703e-09
937,1,test,0.0668480470776557,0.0229077953845262,0.0194633826613426,0.0167508497834205,0.0055242367088794,4.134182017878629e-05,0.0080104600638151,0.1803326904773712,0.017246400937438,0.0027914745733141,0.0318930223584175,2.376011798332911e-05,0.0313843041658401,0.0005799987120553,0.0981174483895301,0.0029490545857697,0.0265634451061487,1.560815144330263e-05,1.1355414386571284e-07,5.612539322186194e-09,1.8796730216763533e-07,2.239251216451521e-06,5.539189995573679e-09,4.0155079261694477e-10,0.0019586782436817,2.7894528102478944e-05,0.0002335277386009,7.322696546907537e-06,5.572347072302364e-05,2.975318409426109e-07,6.668545665888814e-06,1.3148080313385438e-07,7.264498549375276e-07,1.6947138647083193e-05,8.947359674493782e-06,6.353022552474385e-09,0.0024392881896346,1.806159161787945e-05,6.248449790291488e-05,3.7000185670876817e-07,1.614534448890481e-05,1.959809026175208e-08
938,0,test,0.0383857563138008,0.0280380453914403,0.0186548810452222,0.0125286318361759,0.0068916738964617,3.686671698233113e-05,0.0010324517497792,0.0192608628422021,0.0130039965733885,0.0015932448441162,0.0037637245841324,1.352078379568411e-05,0.0100982813164591,0.0001495683391112,0.0026469735894352,0.00027804178535,0.0027706283144652,2.865951501007657e-06,6.69407370423869e-07,1.934349036503136e-08,6.769274705220596e-07,1.4189475905368454e-06,7.782754352092527e-08,2.3946578053823936e-10,0.025367297232151,2.0243762264726683e-05,1.0753349670267198e-05,8.822346899250988e-06,7.970690603542607e-06,7.248756617173059e-08,1.6086836467366084e-06,9.899276953717616e-09,9.917425813910088e-08,6.528796802740544e-06,2.3161953777162125e-06,1.897203949496884e-09,0.0017218155553564,5.827218046761118e-06,5.388452791521559e-06,4.588580893027938e-08,1.4407429489438073e-06,1.7329926382814163e-09
939,0,test,0.0072736972942948,0.0226795729249715,0.0208137426525354,0.0065318224951624,0.0020577844697982,3.626191755756736e-05,0.0019670049659907,0.1037750020623207,0.0404447466135025,0.0035541160032153,0.0068481573835015,4.418631942826323e-05,0.1036284118890762,0.002775156404823,0.0253502242267131,0.0052710422314703,0.0032013261225074,1.044532109517604e-05,7.289723725989461e-06,9.646963690101984e-07,2.880743750210968e-06,2.742288234003354e-05,1.16132889615983e-06,9.41295184020419e-08,0.0124800857156515,6.067493814043701e-05,7.377209840342402e-05,1.908267950057052e-05,5.21192341693677e-05,1.4292639889390555e-06,8.07620381237939e-06,3.378703183898324e-07,1.1596812328207309e-06,1.6491394490003586e-05,4.886464921582956e-06,7.190628537045995e-08,0.0129877896979451,9.258070349460468e-06,7.124724106688518e-06,2.56298960721324e-07,2.490445695002564e-06,4.851612445122555e-09
