uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_so,roberta-base_because,roberta-base_since,roberta-base_for,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_so,roberta-large_because,roberta-large_since,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_so
967,1,test,0.0066355410963296,0.0016080285422503,0.0009340792312286,1.2436507859092671e-05,0.0128667866811156,0.000118962743727,3.241120066377334e-05,5.25182877026964e-05,5.641293228109134e-07,0.0032450619619339,0.0004850715049542,2.935096745204646e-06,0.0002033068594755,5.432112811831757e-05,0.0005445759743452,1.1958301016079533e-08,1.6431542793071683e-09,4.95683094570154e-09,3.280507462899429e-11,2.9618154258059803e-06,0.0052904319018125,0.0032909242436289,0.0001226069580297,2.880249780901068e-07,2.626659352245042e-06,4.069404440087965e-07,2.368749818515425e-08,6.617700876176968e-08,7.288466497001878e-10,2.081364527839469e-06,0.0007299705757759,0.0001430046686436,4.884454483544687e-06,9.23960996601636e-09,3.756252908715396e-06
968,1,test,0.0034320300910621,0.0013403556076809,0.0089326631277799,3.0840143153909594e-05,0.0003923514159396,0.0006508012884296,0.0003446935152169,0.0008421503589488,6.511929314001463e-06,2.65703220065916e-05,0.0002802086819428,3.279451993876137e-05,0.0005487337475642,6.140505138318986e-05,8.826258635963313e-06,4.4576744073765446e-08,3.241119372887624e-08,3.2559448470692587e-09,7.724078321391659e-11,1.2284566253129017e-07,0.0410674288868904,0.0081287184730172,5.323703589965589e-05,3.939129271657293e-07,2.301439963048324e-06,1.986384745578107e-07,1.6153313353584053e-08,1.238578839490856e-08,2.838867807497536e-09,1.5598974641761743e-05,0.0488704293966293,0.0066539281979203,4.454277586773969e-07,4.20014103497124e-08,1.0802593806147345e-06
969,0,test,0.0072515094652771,0.0008934854413382,0.0006327056325972,6.793344800826162e-05,0.000552192213945,0.0023543459828943,0.0003712439502123,9.203810623148456e-05,5.813803909404669e-06,9.63325219345279e-05,0.0042945696040987,0.0007885987870395,0.000497359666042,4.559145963867195e-05,0.0002853489713743,9.363504460679908e-08,4.1524309324358923e-08,1.1094933860533727e-09,3.09436781753547e-10,2.171042297050008e-06,0.0062815183773636,0.0022713902872055,3.722893961821683e-05,2.408259433650528e-06,3.0227874958654866e-05,7.454922888427973e-05,6.800739811296808e-06,4.9712159722048455e-08,2.559996215012461e-09,6.219430360943079e-05,0.326488196849823,0.0345200709998607,1.3605709909825237e-06,3.127567822502897e-07,0.0001266926701646
970,0,test,0.0002195942943217,0.000611574971117,0.0030124846380203,9.417992259841412e-05,1.8916833141702227e-05,0.0001816284202504,0.0001091562080546,0.00041850618436,4.192002052150201e-06,3.9679307519691065e-06,0.000315157463774,4.2172829125775024e-05,0.0005956146051175,1.540081575512886e-05,5.294652964948909e-06,1.0266568040151472e-08,6.011470210509626e-10,2.975741875133053e-09,3.9690065123387797e-10,1.392148533341242e-06,0.000200153372134,8.206572965718806e-05,1.2439081729098689e-06,2.513605750209536e-07,4.115987030672841e-05,4.0495784503491456e-08,1.9401870332558253e-08,5.654438695046338e-08,4.785947749219588e-10,3.800486865657149e-06,5.912584674661048e-05,1.659331792325247e-05,1.0707522051234264e-06,5.4141061411883136e-08,5.8001714933197945e-06
971,1,test,0.0011209656950086,0.0004800862516276,0.0025364889297634,0.0001951255835592,0.0001205870794365,0.0201890766620636,0.0007218511309474,0.0007690545753575,6.298394146142527e-05,0.0001912568259285,0.0727524682879448,0.0037217249628156,0.0053794076666235,0.0002905734872911,2.121777470165398e-05,3.0668029893377025e-08,3.7998169943875844e-08,9.020899582878885e-09,2.525299691580329e-10,2.990851726281108e-07,0.0056418678723275,0.0007092780433595,1.3852373740519395e-05,4.6210612936192774e-07,1.301164047617931e-06,3.955050851800479e-05,7.928030754555948e-06,3.147085863020038e-07,7.89554803759529e-08,1.7947946616914123e-05,0.0297567062079906,0.0004819862078875,1.7986596958508017e-06,5.0238934790058927e-08,1.1192107649549143e-06
972,0,test,0.0037779873237013,0.00200179615058,0.0011557696852833,4.858283864450641e-05,0.0014495326904579,0.0130984466522932,0.0021122358739376,0.0027159734163433,8.316602179547772e-05,0.0009213961893692,0.0407367497682571,0.002890643896535,0.030532332137227,0.0005022050463594,0.0003325316647533,7.374774781965243e-07,2.7562000681768957e-08,4.5786975988448844e-08,1.9976501008933667e-10,6.472973836935125e-07,0.018443102017045,0.0033591736573725,0.0001593973865965,4.017652202037425e-07,1.88091908057686e-05,6.79089680488687e-06,6.807414933973632e-07,5.666130391546176e-07,2.7233710397922557e-08,4.841824647883186e-07,0.1300783455371856,0.0048238560557365,3.489044502202887e-06,2.415204107819591e-07,9.14521388040157e-06
973,1,test,0.0030562800820916,0.0019282905850559,0.0002439910895191,4.907351467409171e-05,0.0019261927809566,0.0007379687740467,0.0001750241935951,0.0007740701548755,0.0001291607622988,0.0011566567700356,0.0018479239661246,0.0001059564019669,0.0001470542774768,0.0001214476505992,0.0007835646974854,1.1371631813972273e-07,1.5371186989909802e-08,2.1760943269555355e-08,1.15437979175681e-08,3.228712728287064e-07,0.0011062372941523,0.0005291974521242,2.2776381229050457e-05,2.1358091544243507e-06,1.7254214981221594e-05,4.39454561274033e-06,3.2603699651190254e-07,1.3497821527153064e-08,6.5973617680015195e-09,1.31094111566199e-06,0.0001374927378492,4.855627048527822e-05,1.8359412479185266e-07,1.1677255429276559e-07,7.84788198870956e-07
974,1,test,0.0033633464481681,0.0005499171675182,0.0024695009924471,0.0002942948776762,0.0002637429570313,0.0048124329186975,0.0003366052696947,0.0002395587507635,1.3618914636026602e-05,2.6124200303456743e-05,0.0056257275864481,0.0003384887822903,0.0013634581118822,0.0001049583806889,1.2845449418819044e-05,4.883872293248714e-07,1.57532724642806e-07,2.43745041927923e-08,4.165478628692654e-09,1.031568808684824e-05,0.0028872073162347,0.0014070695033296,8.72676246217452e-05,1.3912216672906652e-05,1.110809307647287e-06,3.810921043623239e-05,2.5339754756714683e-06,2.911484102696704e-07,1.5015583443300784e-08,2.814641447912436e-06,0.0853642076253891,0.0054069017060101,8.225867532019038e-06,2.652901230248972e-06,2.746042582657537e-06
975,1,test,0.0040761940181255,0.0009594086441211,0.0011947073508054,7.693098450545222e-05,0.0003404489834792,0.0363906882703304,0.0020885637495666,0.0014117227401584,6.171757559059188e-05,0.0004132593749091,0.0868556722998619,0.0060741091147065,0.0029898665379732,0.0002047208108706,0.0001459889317629,1.0429837402625708e-06,4.425993722634304e-07,1.9299873699196723e-08,6.885560122071865e-09,8.887293370207772e-05,0.0232396814972162,0.0105455890297889,7.635320798726752e-05,4.549457571556559e-06,1.285693906538654e-05,8.977862307801843e-05,2.535704197725863e-06,1.4909927870121464e-07,2.936351828353167e-09,1.9162042008247223e-05,0.4653385579586029,0.0519742593169212,1.865765057118552e-06,3.374430548319652e-07,9.138430868915748e-06
976,1,test,0.0100182872265577,0.0012944098562002,0.0014021545648574,5.024038546252996e-05,0.0004521267255768,0.0524005368351936,0.0027738523203879,0.0011367622064426,3.154360092594288e-05,0.0002478569513186,0.1043641865253448,0.0044679446145892,0.00617261743173,0.0001853750873124,9.335789945907892e-05,4.739661960684316e-07,1.878446056480243e-07,1.7722506129302932e-08,1.9362489389607163e-09,1.3650869732373394e-06,0.0416590049862861,0.0139681855216622,0.0002026543079409,1.2239428542670794e-05,1.9381335732759908e-05,2.5885845388984308e-05,8.02070871941396e-07,8.374037463454442e-08,7.168895699294353e-09,8.171472245521727e-07,0.0873546600341796,0.0081797344610095,3.608620090744808e-06,1.4431072941079035e-06,9.153090104518924e-06
977,1,test,0.0026007595006376,0.0005496846861205,0.0006995050935074,2.710063745325897e-05,0.0013238941319286,0.0218949895352125,0.0013594387564808,0.0012091484386473,1.936506487254519e-05,0.0003768105816561,0.0276360623538494,0.0031171028967946,0.0022275527007877,0.0001781507598934,0.000102371435787,1.865670640199824e-07,1.1116570419744677e-07,2.5995976926651565e-08,5.075899256468119e-09,1.915702114274609e-06,0.0128637673333287,0.0073472461663186,4.980045559932478e-05,6.225344804988708e-06,1.630134465813171e-05,3.0456729291472584e-05,1.697675770628848e-06,7.542760727119457e-08,1.1857321791097775e-09,1.1490140423120463e-05,0.0715203881263732,0.0082123707979917,4.756122052640421e-06,4.356809029104625e-07,4.8765855353849474e-06
978,0,test,0.0004860401968471,0.0004958697245456,0.0041508092544972,4.329156581661664e-05,0.0001617990783415,0.0073127676732838,0.0008430488524027,0.0002575379621703,6.524664058815688e-06,2.3808572677808115e-06,0.0525867231190204,0.0098281055688858,0.0012636312749236,8.824739779811352e-05,2.8461095098464284e-06,1.0438293429615442e-06,1.3546191723889933e-07,1.3251596264751696e-08,1.3084612560110287e-10,4.7607497322132986e-07,0.0758325234055519,0.0131875732913613,3.992810889030807e-05,1.847437829383125e-07,1.3394736015470698e-05,3.755157376872376e-05,1.7334468793706035e-06,9.37545578949539e-08,2.2173962666016678e-09,2.30145851674024e-05,0.21364127099514,0.0194001551717519,2.7182220492250053e-06,4.105921505015431e-07,4.328015347709879e-05
979,0,test,0.0013379598967731,0.0007206479203887,0.0040506632067263,1.9282595530967228e-05,0.001074984204024,0.0133850825950503,0.001568274339661,0.0002640686871018,8.61733133206144e-06,0.0001489265123382,0.0461339280009269,0.0082210898399353,0.0023571208585053,7.594018097734079e-05,5.764801971963607e-05,2.255755333635534e-07,1.1610453043431336e-08,4.795336128182726e-09,2.0029157499212852e-10,3.952414715513442e-07,0.0333525501191616,0.0041547664441168,2.7841238988912664e-05,5.136610070621828e-07,5.6676886742934585e-05,6.048663635738194e-05,8.952133612183388e-07,7.984909444758159e-08,1.336622701408885e-09,6.649586794083007e-06,0.1245272755622863,0.0103520229458808,9.344016689283308e-07,1.1795997778563105e-07,1.0318428394384682e-05
980,1,test,0.0040181661024689,0.0017205785261467,0.0003553924616426,9.56969743128866e-05,0.0002173619577661,0.0078082662075757,0.0007902921643108,0.0003447275084909,4.326563430367969e-05,6.63156170048751e-05,0.0136546026915311,0.0022443518973886,0.0017666179919615,0.0001681259309407,0.0001070964717655,7.190442374849226e-08,1.1989225612296652e-08,3.0092184299945757e-09,9.336003081727995e-10,1.92962261280627e-06,0.0098696453496813,0.0053254524245858,2.907990392486681e-06,1.3421286837456137e-07,3.499966169329128e-06,2.2873462057759752e-06,9.140005658991868e-07,3.6823717408651646e-08,1.5863260927062584e-08,1.6850116253408487e-06,0.1327586472034454,0.0083100385963916,1.4414847555599408e-06,4.090396430456167e-07,3.467748001639848e-06
981,1,test,0.0097216283902525,0.0009174088481813,0.000419071962824,7.452327554346994e-05,0.0010637353407219,0.0329100787639617,0.002982179634273,0.0008516043308191,2.3821821741876192e-05,0.0019504855154082,0.0094542223960161,0.0006441101431846,0.0028425788041204,0.000354462681571,0.0004804052878171,9.687328201835044e-07,9.685217605692745e-08,3.3425582302015755e-09,8.510531168681721e-10,3.72972294826468e-06,0.05816550552845,0.007624824065715,0.0001888096157927,1.4626116353610996e-06,5.517209956451552e-06,6.831416158092907e-06,3.893817677180778e-07,3.127873782204915e-08,2.3855306618969507e-09,2.390878307778621e-06,0.1104208156466484,0.0020856079645454,7.047113967928453e-07,2.9516352029190784e-08,2.4199121071433183e-06
982,0,test,0.0017117544775828,0.0003629116399679,0.0002555084356572,0.0001200442420667,0.0002822524693328,0.0036505609750747,0.0001245924795512,9.612018038751556e-05,7.228872709674761e-05,0.0003647420089691,0.0026654587127268,0.0001401692279614,0.0003710318123921,4.539298242889345e-05,0.0001298495335504,1.4178834106814976e-08,3.889289779124283e-09,1.446962660800466e-09,3.2970706720369947e-10,3.558849584806012e-06,0.0002486869052518,0.0001926621480379,5.142816235093051e-07,6.970513055648554e-08,2.395008777966723e-05,2.9182736227539866e-08,2.0386826449225737e-08,7.404213420159067e-08,1.8087711328718115e-09,6.61151943859295e-06,9.213114390149713e-05,6.981322803767398e-05,8.863401603775856e-07,7.712996463737909e-09,1.365502498629212e-06
983,1,test,0.0015657743206247,0.0003004853206221,0.0003740668762475,0.0002251661353511,0.0034211040474474,0.0001980558736249,2.570583819760941e-05,7.108773570507765e-05,5.607399361906573e-05,0.0012389324838295,0.0006280708475969,2.6696357963373885e-05,0.0004398642340674,4.339449878898449e-05,0.0054996721446514,9.331938777279449e-09,5.725425689107053e-10,7.211696240183583e-10,2.631700968258599e-10,1.5442083167727103e-06,0.0002361909573664,7.485056266887113e-05,4.320939410717983e-07,3.2529417381965686e-08,9.50766207097331e-06,3.9317104238989486e-08,6.6076721871866084e-09,1.1801714272507981e-08,3.359480915676727e-09,5.378772584663238e-06,0.0018902081064879,0.0002747445832937,1.1859958704008022e-06,1.4822064464681262e-08,1.3859887815215188e-07
984,1,test,0.0008693078998476,0.0006611528806388,0.0005332257715053,0.0001852537243394,0.000100680241303,0.0053440537303686,0.0009714102488942,0.0001256104733329,1.986218376259785e-05,6.483930337708443e-05,0.0260031353682279,0.0040451297536492,0.0003489752998575,9.793496428756045e-05,2.991620931425132e-05,2.967123293728946e-07,2.9756652253354332e-08,5.430128791061861e-09,2.941832333291927e-09,2.960666733997641e-06,0.0031973365694284,0.0006797246169298,4.856431132793659e-07,5.720572175960115e-07,8.49563457450131e-06,7.327612934204808e-07,1.1473503036540933e-07,2.8892930714619076e-08,5.724099416681838e-09,3.421564315431169e-06,0.1524633169174194,0.0112809846177697,1.74941692421271e-06,3.7107824368831643e-07,5.945577754573605e-07
985,0,test,0.0013466564705595,0.0026592870708554,0.0020455447956919,0.0001047698897309,0.0003360476403031,0.000672775960993,0.0002633859694469,0.0002756010508164,7.18272895028349e-06,0.0001582776749273,0.0087613305076956,0.0028501809574663,0.0064571634866297,8.949199400376529e-05,0.0001258090487681,1.2357502576776367e-08,5.581977657875823e-10,8.605891110846642e-09,9.940569895006135e-11,1.461266663227434e-07,0.0019260318949818,0.000818962464109,1.0272707186231855e-05,1.1020664487659817e-06,4.715512113762088e-05,5.1179038564441726e-05,1.3884911822970024e-05,6.973543804633664e-07,2.0120181076777044e-08,6.490438977380109e-07,0.000465491291834,4.7216359234880656e-05,1.8009295672527514e-06,8.513022464740062e-08,1.4091198181631626e-06
986,0,test,0.00013410608517,3.0120407245703973e-05,0.0215546395629644,0.001656518317759,0.0001870227570179,0.0073854378424584,0.0003234676842112,0.0388953499495983,0.0050515979528427,5.055971996625885e-06,0.004456041380763,0.0002346399269299,0.0101715764030814,0.0014219916192814,6.0730658333341125e-06,1.6372043998291727e-10,1.7936995222456172e-09,2.065376492055293e-07,4.3143522532318463e-08,6.922709303580632e-07,7.13646222720854e-05,2.5695453587104566e-05,0.0002598398132249,6.697976641589776e-05,1.0000832844525576e-05,1.2671530669194908e-07,1.77628152187026e-07,2.5465628823440056e-06,4.18783713485027e-07,2.084032166749239e-05,7.452026329701766e-05,2.1975858544465154e-05,1.3207457413955126e-05,1.7583679436938835e-06,2.042276355496142e-05
987,0,test,0.0015476935077458,0.0003177687467541,0.0043068695813417,0.0001344413758488,0.000323608983308,0.012632886879146,0.0019742622971534,0.0009873425588011,7.626303613506025e-06,1.6194628187804483e-05,0.0801812186837196,0.0269447527825832,0.0066282376646995,0.0004224815929774,1.5462075680261478e-05,9.602592854207614e-07,1.2745448429996031e-06,2.3212704647335162e-08,2.191057557610065e-09,2.080986450891941e-05,0.0359714590013027,0.0078253885731101,4.755882400786504e-06,1.5267659136952716e-06,2.1592322809738107e-05,5.355689427233301e-05,5.342973508959403e-06,9.72211523730948e-07,9.904558062601154e-09,0.0002122364385286,0.2017535865306854,0.042944673448801,2.677406428119866e-06,2.712222624268179e-07,2.4787223082967103e-05
988,0,test,0.0030009739566594,0.0003722580731846,0.0004617972299456,1.7020476661855355e-05,0.0011204676702618,0.0120011623948812,0.0015591525007039,0.0011028903536498,3.847547486657277e-05,1.328518283116864e-05,0.0078044952824711,0.0008258245652541,0.0024997268337756,8.731762500246987e-05,7.18613009667024e-05,4.633432695300144e-07,1.0445570808315097e-07,3.0175677068200464e-08,5.616045961609473e-10,5.083227350155539e-08,0.0318227671086788,0.0031653614714741,8.39796630316414e-05,1.1930987966479734e-06,6.933217719051754e-06,6.342288543237373e-05,7.573657057946548e-06,6.49449361844745e-07,3.6375240597408265e-08,5.943863925494952e-07,0.1492872238159179,0.0119913499802351,4.270522822480416e-06,5.452045002130035e-07,2.3980439891602146e-06
989,0,test,0.0334684625267982,0.00534971896559,0.0012460753787308,4.141264071222395e-05,0.0021480019204318,0.0749246776103973,0.0109636103734374,0.0003064899938181,6.498893071693601e-06,0.0005622364114969,0.1184805482625961,0.0134560419246554,0.0022735835518687,0.0001360461756121,0.0003869686333928,6.656989057773899e-07,3.730359878773015e-07,3.061363162970565e-09,8.972251414052224e-11,2.915793629654217e-05,0.1023509353399276,0.0130460588261485,0.0001672272483119,2.317036233989711e-07,1.3504890375770628e-05,4.931644070893526e-05,5.485591373144416e-06,1.797207147546942e-07,1.9286716668176496e-09,0.00103617424611,0.3497202396392822,0.0491047985851764,1.1779014812418609e-06,8.689505648362683e-08,1.0483689038665034e-05
990,0,test,0.0027047749608755,0.0003050629748031,0.0014198704157024,1.5118507690203842e-05,0.0017084792489185,0.0187515020370483,0.0020550116896629,0.0007898758049122,2.697026138775982e-05,0.0003633020969573,0.0232760999351739,0.0022995218168944,0.0015898570418357,0.000191883125808,0.0008459667442366,7.540961064478324e-07,5.447071202979714e-07,3.6053258156698575e-08,1.805332883186849e-09,7.007287763372005e-07,0.0331602990627288,0.0112706953659653,0.0003023541066795,3.038951945200097e-06,2.546054747654125e-05,7.065729732858017e-05,1.159974817710463e-05,2.0675295786531933e-07,3.978609885990636e-09,0.0004547695571091,0.5074475407600403,0.0586043410003185,1.125341555052728e-06,1.269761327193919e-07,1.6600750996076383e-06
991,0,test,0.0014850643929094,0.0003409851342439,0.0008540333947166,1.4376506442204118e-05,0.0010394646087661,0.0014738179743289,0.000282264460111,0.0002908880705945,9.520557796349747e-06,1.5116153008420952e-05,0.0356046557426452,0.0061275688931345,0.0095994463190436,0.0001162730986834,6.788995960960165e-06,2.1372770220295934e-08,8.075650725913874e-08,1.8448004013293943e-08,3.33813560127183e-10,2.4479595595039427e-06,0.0001858784235082,0.0001311094965785,7.221380201372085e-06,1.737751063046744e-07,7.915880360087613e-07,4.013039142591879e-05,6.74993952998193e-06,2.723135139603983e-07,1.7101239535577406e-08,1.5489848010474816e-05,0.0013266340829432,8.083942520897835e-05,4.7661336566307e-07,1.0650428983183248e-08,2.1719008600484813e-06
