uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_but,distilbert-base-uncased_while,distilbert-base-uncased_although,distilbert-base-uncased_though,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,distilbert-base-uncased_yet,distilbert-base-uncased_still,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_but,bert-base-uncased_while,bert-base-uncased_although,bert-base-uncased_for,bert-base-uncased_though,bert-base-uncased_with,bert-base-uncased_so,bert-base-uncased_yet,bert-base-uncased_still,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_but,bert-large-uncased_while,bert-large-uncased_although,bert-large-uncased_with,bert-large-uncased_though,bert-large-uncased_so,bert-large-uncased_yet,bert-large-uncased_still,roberta-base_because,roberta-base_since,roberta-base_but,roberta-base_for,roberta-base_although,roberta-base_though,roberta-base_while,roberta-base_with,roberta-base_so,roberta-base_yet,roberta-base_still,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_although,xlm-roberta-base_while,xlm-roberta-base_but,xlm-roberta-base_for,xlm-roberta-base_though,xlm-roberta-base_with,xlm-roberta-base_so,xlm-roberta-base_still,xlm-roberta-base_yet,roberta-large_because,roberta-large_since,roberta-large_while,roberta-large_for,roberta-large_but,roberta-large_although,roberta-large_though,roberta-large_with,roberta-large_so,roberta-large_yet,roberta-large_still,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_although,xlm-roberta-large_while,xlm-roberta-large_for,xlm-roberta-large_but,xlm-roberta-large_though,xlm-roberta-large_with,xlm-roberta-large_so,xlm-roberta-large_yet,xlm-roberta-large_still
1665,1,test,0.2659297287464142,0.0371135920286178,0.0253736302256584,0.0152951804921031,0.0120874494314193,0.0039313295856118,0.0017503771232441,0.000221560956561,0.0002248246455565,0.0001208333051181,1.6018241240089992e-06,0.1514886766672134,0.0497398413717746,0.1295034885406494,0.0017162273870781,0.0037579329218715,0.0009214024175889,0.0016529929125681,3.949928577640094e-05,9.807390597416088e-06,4.372125204099575e-06,8.59146425113977e-08,0.25393807888031,0.0523983351886272,0.0024731319863349,0.0628962367773056,0.002829966135323,0.0031895926222205,0.0001018062248476,0.0019313404336571,0.0002458810922689,3.547303640516475e-05,2.520756879675901e-06,3.2946445571724325e-05,4.234340394759784e-06,6.636607395194005e-06,1.6736388488425291e-06,5.3505285535493385e-08,4.1245019843927366e-08,7.40552010825013e-08,3.799942582816129e-09,1.5848125258344226e-05,7.675032975384966e-06,9.069080419976672e-07,0.2653027474880218,0.0156881678849458,0.001343923388049,1.0970949006150477e-05,0.0008207784267142,6.4138389461732e-06,3.2744067084422568e-06,2.1044270681613853e-07,1.656343010836281e-05,3.368365923961392e-06,5.258245892036939e-06,0.000127987252199,1.2452449482225347e-05,3.776228822971461e-06,1.3777665117231663e-05,4.632348463928793e-06,6.145013458080939e-07,4.123411372347619e-07,7.789000022739857e-08,2.261955160065554e-06,1.3941669294581516e-06,3.477246366401232e-07,0.3201271593570709,0.0252234749495983,0.0003082623588852,1.3904426623412292e-06,3.071973196711042e-06,4.723208348877961e-06,3.3519640396662e-07,1.351982774622229e-07,6.223282980499789e-06,9.839224190955065e-08,6.532349061671994e-07
1666,1,test,0.3325005173683166,0.0348214209079742,0.0193622410297393,0.0332355163991451,0.0203101579099893,0.0055018877610564,0.0001934938336489,0.0001933206367539,0.0004134511400479,9.416361717740074e-05,1.3305761115134376e-07,0.137527048587799,0.0321135036647319,0.0068325037136673,0.0019416065188124,0.001711860182695,0.0002532960206735,0.0001639604452066,8.064141729846597e-05,0.000197014232981,2.08678229682846e-05,1.5921007445740545e-07,0.0871866196393966,0.0153638515621423,5.082439747639e-05,0.0004604061250574,0.0005149893113411,0.0001503093662904,1.8659860870684497e-05,2.201407005486544e-05,0.0009633269510231,4.290929791750386e-05,2.0412649064383004e-06,7.528425339842215e-05,1.2982861335331108e-05,2.268528623972088e-05,6.355011237246799e-07,1.6108557474581175e-06,9.158121656582808e-07,4.639643066184362e-06,7.142367763890435e-08,1.3702844626095612e-05,2.937875024144887e-06,1.783593432946873e-07,0.0612230077385902,0.0016477500321343,8.840818918542936e-05,1.5616644304827787e-05,0.0004786106874234,1.5341130392698688e-06,1.6629784340693732e-06,2.335355475224788e-06,2.6758587409858592e-05,1.3474112847688955e-06,1.0894200386246666e-06,1.5622028513462283e-05,8.565093025936221e-07,2.392528131167637e-06,3.6927912105966243e-07,2.0860202312178444e-06,1.227955124250002e-07,1.1269338529018569e-07,1.8662255740764522e-07,8.1773066540336e-07,1.5669837694076705e-07,9.655085619897365e-08,0.085289642214775,0.0083262082189321,9.113268606597558e-05,1.5287183714463026e-06,1.764053763508855e-06,5.835081537952647e-06,4.444835610684096e-08,2.329586095584091e-06,6.398240657290444e-06,8.014292518510049e-08,1.1024708612694668e-07
1667,1,test,0.2253948152065277,0.0413582995533943,0.0328049659729003,0.0054988767951726,0.0156732164323329,0.0061453371308743,0.0004064179374836,4.158192314207554e-05,0.0009527438669465,0.0001585945137776,1.926516119965527e-07,0.2639501988887787,0.0434543490409851,0.0269412565976381,0.001794368145056,0.0036559842992573,0.0003976483421865,0.0008336426108144,5.7844164984999225e-05,0.0001690633944235,1.8156744772568345e-05,1.554952149263045e-07,0.141495794057846,0.0436811596155166,0.0003145449736621,0.0044727283529937,0.0007737930864095,0.0003409440105315,3.465223562670872e-05,0.0001388568925904,0.0002405454433755,1.022230844682781e-05,5.295866571941588e-07,4.944692045683041e-05,1.7125317754107527e-05,2.698836169656716e-06,6.260251552703266e-07,2.386465212111944e-07,8.51464321272033e-08,6.883098535581667e-07,7.208439178896242e-09,2.376747033849824e-06,1.2296861768845702e-06,4.159692679195359e-08,0.4758038222789764,0.0379562228918075,0.0007778781000524,3.471961917966837e-06,2.618047801661305e-05,1.2520955579020665e-06,9.96085532278812e-07,9.154059910088108e-08,9.511230018688366e-06,1.8422180403376842e-07,8.751456448408137e-08,2.140003562089987e-05,6.503405074909097e-06,1.4534325600834563e-06,2.289528140408948e-07,1.0127215688271465e-07,5.897111421404588e-08,3.852165875173341e-08,8.236442639031338e-09,1.6361877896997612e-06,1.489037799728976e-07,5.490563026455676e-08,0.6506306529045105,0.0804264470934867,0.0004129253502469,1.817078555177432e-06,3.427356034535478e-07,7.417498864015215e-07,1.821088488895839e-07,6.622168058356692e-08,3.893214397976408e-06,8.018697172929026e-08,6.726993007077908e-08
1668,0,test,0.5494264364242554,0.041123516857624,0.0018945360789075,0.0074997772462666,0.0020296659786254,0.0006215224275365,0.0002369853173149,6.741587276337668e-05,0.0008229162776842,0.0003492159594316,5.087692898086971e-07,0.2756954729557037,0.0850446224212646,0.0041069025173783,0.0050689494237303,0.0011770983692258,0.0006219793576747,0.0002133058296749,6.707418651785702e-05,0.0002268815733259,1.074935426004231e-05,1.915742160463197e-07,0.1998762935400009,0.0398602895438671,0.000303387583699,0.0026425370015203,0.0079905614256858,0.0003644496609922,2.001772736548446e-05,7.237696263473481e-05,0.0014892561594024,0.0001278693089261,8.112345312838443e-06,0.0001565027778269,1.942359631357249e-05,8.420321682933718e-05,2.846394977495948e-07,2.192504553022445e-06,1.1745215715563972e-06,1.114565475290874e-05,2.1225831758897584e-08,3.240741079935105e-06,1.2590067854034714e-05,1.3791529340778652e-07,0.3450303971767425,0.0151460524648427,0.0007923190714791,1.0178419870499056e-05,0.0003834840899799,3.561340690794168e-06,2.1324710814951686e-06,1.1510492186062038e-06,2.183835931646172e-05,1.7472926856498816e-06,7.700188689341303e-06,4.0084785723593086e-05,1.1373391544111655e-06,2.4132285034284e-05,2.5824641625149525e-07,0.000268528034212,7.407052180496976e-06,6.06326648266986e-06,1.1606822880594339e-07,1.1377825330782798e-06,2.722619683481753e-05,1.0028951464846614e-06,0.3134798407554626,0.0082109905779361,0.0002220816531917,5.941980134593905e-07,1.740366315061692e-06,5.570022040046752e-06,1.421013990920983e-07,7.446400474009351e-08,7.359733899647836e-06,1.7563642984441685e-07,3.338809335673432e-07
1669,0,test,0.3456546068191528,0.0694954097270965,0.0142922541126608,0.0250944066792726,0.0111377416178584,0.0043927724473178,0.0002590279036667,5.532073919312097e-05,3.8698050047969446e-05,3.009493048011791e-05,6.546113695549138e-08,0.2973528504371643,0.0901524350047111,0.0160727649927139,0.0250531043857336,0.0031232181936502,0.0007714010425843,0.0005350557039491,7.229467883007601e-05,1.4822710909356829e-05,4.954130872647511e-06,5.418471005214087e-08,0.2142872214317321,0.0378458425402641,0.0003278101503383,0.003009041538462,0.0064099049195647,0.0004813112318515,1.0170397217734717e-05,0.0001020929339574,5.6297638366231695e-05,8.132098628266249e-06,4.546178615782992e-07,0.0001332741521764,2.43735958065372e-05,1.4628461030952168e-05,8.087494620667712e-07,1.6891849554667715e-06,7.433013138324895e-07,2.135355316568166e-05,4.965103173049101e-08,1.3394826964940876e-05,4.277695552445948e-05,3.676421556519928e-06,0.4132409691810608,0.0516987107694149,0.003075913991779,1.16048631753074e-05,8.03585207904689e-05,9.34456295453856e-07,3.024642865057104e-06,1.7232112270448854e-07,7.951910447445698e-06,7.586083938804222e-07,2.256197603855981e-06,2.7870912163052708e-05,8.004390679161588e-07,0.0001164069035439,3.200609626219375e-07,0.0005330454441718,2.693963142519351e-05,1.2518059520516545e-05,1.1325388982186269e-07,3.485133106551075e-07,9.68640779319685e-06,6.58374119666405e-07,0.2233136594295501,0.0186853259801864,0.0009371549240313,2.707588237171876e-06,8.413802561335615e-07,9.523440894554367e-06,5.330438739292731e-07,7.185565920053706e-08,1.4145217619443429e-06,6.103839922388944e-08,2.174815421085441e-07
1670,1,train,0.040123414248228,0.0110304886475205,0.0111846681684255,0.0167628806084394,0.0054689515382051,0.0021749732550233,0.0001322229218203,1.363381034025224e-05,0.0004493060405366,0.0002066575107164,6.708249600251295e-08,0.026191234588623,0.0085584437474608,0.0012583709321916,0.0022735132370144,0.000572089862544,3.161446511512622e-05,0.0001272095978492,5.63099547434831e-06,7.438598549924791e-05,3.711692988872528e-05,1.758982079991256e-07,0.0060833408497273,0.0039331540465354,1.658333530940581e-05,0.0010165031999349,0.0005301950150169,0.0008517698734067,9.041052180691622e-06,0.0001093181563192,0.0004488091508392,6.34452881058678e-05,9.984065627577363e-07,0.0001485435932409,2.1993542759446427e-05,2.2186457044881536e-06,9.765021502516904e-08,8.09175503491133e-07,2.83766269149055e-07,1.6477798681080458e-06,1.8207810814629966e-09,3.3125361369457096e-06,3.9698493310424965e-06,3.938116055479668e-09,0.1559540182352066,0.0566623546183109,0.0069669531658291,2.1488447600859217e-05,8.888995216693729e-05,5.517634349416767e-07,2.2042046111891977e-05,2.504930591840093e-07,7.131836810003733e-06,6.141645059187796e-08,1.5163593047873294e-07,0.0001263446902157,2.86886152025545e-05,4.930110662826337e-06,7.010305012045137e-07,3.970851139456499e-06,4.179568350082263e-06,1.85797205176641e-06,1.7237182348139868e-08,5.224629262556846e-07,2.810382511597709e-06,1.2276982985781616e-08,0.5188814401626587,0.1988050788640976,0.0003205669636372,2.4091903014777927e-06,5.366369464354648e-07,4.30136964268968e-07,3.496988938422874e-07,1.309204122890151e-07,3.59453224518802e-06,4.134926356869073e-08,1.656098902458325e-08
1671,1,train,0.0455637648701667,0.017344482243061,0.017527874559164,0.0088251503184437,0.0034424427431076,0.0010310047073289,0.0003059018054045,7.292864756891504e-05,0.0001953791361302,1.374609473714372e-05,4.70846401867675e-08,0.0073210545815527,0.0023181291762739,0.0019857189618051,0.001204457366839,0.0002857163199223,4.923107553622685e-05,8.514434739481658e-05,1.940004585776478e-05,0.0001209005276905,2.5052999262697995e-05,3.708034910232527e-07,0.0017659042496234,0.0008413060568273,7.664401891815942e-06,0.0011651262175291,0.000394428439904,0.0002180004958063,8.928920578910038e-06,3.792141433223151e-05,4.952202652930282e-05,8.62848355609458e-06,4.06799955499082e-07,0.0001229366316692,1.625640652491711e-05,2.9059397093078587e-06,5.28657295717494e-08,6.239061463020334e-07,1.7870351598503478e-07,9.672779697211809e-07,1.7529553364425963e-09,1.076797275345598e-06,5.029935891798232e-06,8.871347212391356e-09,0.1448725312948227,0.0456362701952457,0.0054692202247679,9.54578263190342e-06,4.818985325982794e-05,9.220269134857516e-07,1.0234880392090416e-05,4.69307650519113e-07,1.889278610178735e-05,7.568737458996112e-08,1.2079776467999181e-07,6.50452493573539e-05,7.637582712050062e-06,1.92174320545746e-06,5.950759174311315e-08,3.991301127825864e-06,2.6137972781725693e-06,1.2703836773653163e-06,4.025884070557595e-09,2.0612412754417164e-06,2.8276777811697684e-05,2.9740002105427266e-07,0.5209227800369263,0.0708437711000442,0.0007980681839399,7.671832236155751e-07,4.6025508737557175e-08,9.243623821930668e-07,8.864413416631578e-07,6.837510113655298e-08,2.3408513243339257e-06,2.223638695397767e-08,1.2202815646844556e-08
1672,1,train,0.1977521479129791,0.0264565199613571,0.0168403629213571,0.0130717465654015,0.0042294273152947,0.0028375298716127,0.0009365616715513,1.1855008779093623e-05,0.0007760786102153,0.0001895680325105,2.489600205990428e-07,0.3226484060287475,0.0562783107161521,0.0081685287877917,0.0032726989593356,0.000871765660122,0.0005480190739035,0.000327434099745,2.0155302991042845e-05,9.52680638874881e-05,9.7307047326467e-06,2.645601568929124e-07,0.1678558588027954,0.026896821334958,0.0002171038649976,0.0010175056522712,0.0004002725181635,0.0003399306442588,1.0664062756404746e-05,6.879996362840757e-05,0.0003422517038416,2.728578692767769e-05,3.140361855002993e-07,0.0001423397770849,4.410096153151244e-06,8.339687838088139e-07,2.980691249376833e-07,4.557513832992299e-08,1.67829217190274e-08,1.637644970742258e-07,1.728381882060148e-09,1.1260455721640028e-05,1.3527813280234112e-05,2.182267593298093e-07,0.2773694396018982,0.0237783826887607,0.0012465433683246,1.561011049489025e-05,2.542873153288383e-05,8.895318615032011e-07,4.069268015882699e-06,1.2394379211855266e-07,4.30609034083318e-05,3.9014744857013284e-07,1.8904634089267347e-06,0.000292097160127,2.2769028873881325e-05,5.576576768362429e-06,1.4626161828346085e-06,3.0374774269148475e-06,6.483762149400718e-07,7.374217148026219e-07,1.3490696559870232e-08,1.4041384019947143e-06,1.7682120869721984e-06,4.2431238966855744e-08,0.6679759621620178,0.0777343288064003,5.541465725400485e-05,3.087454842898296e-06,1.0019369938163436e-06,7.459040034518694e-07,2.759489632353507e-07,2.673650385531801e-07,4.245401942171157e-05,1.3966770211482071e-06,1.8388192302154494e-07
1673,1,train,0.5344102382659912,0.041977934539318,0.0079938918352127,0.0076483883894979,0.0023578978143632,0.0007770525990054,0.0006880877772346,1.447123668185668e-05,3.129259494016878e-05,1.4518917851091828e-05,3.1285505741607273e-08,0.0936092510819435,0.0203901082277297,0.0086486395448446,0.0043546399101614,0.0005713812424801,0.0006589594413526,0.0001275970425922,1.284191785089206e-05,2.3746886199660366e-06,1.0187590078203357e-06,5.6908472600980544e-08,0.0301733128726482,0.004654015880078,0.0001889918057713,0.0038389901164919,0.0051684095524251,0.0002102488942909,1.6877827874850482e-05,4.847872696700506e-05,3.735653081093915e-06,1.5208300965241506e-06,6.658029150230504e-08,0.0001040820789057,1.0965484761982223e-05,2.250668876513373e-05,9.832611880256081e-08,7.073130632306857e-07,2.014721616205861e-07,3.500358798191883e-05,4.432152422850777e-09,1.3530360547520104e-06,4.880150663666427e-05,1.8047347793981322e-07,0.0945392325520515,0.0092008458450436,0.0012904629111289,6.137474883871619e-06,1.1219683074159548e-05,1.690167721335456e-07,2.13500084100815e-06,5.3099562080660696e-08,2.4810678951325823e-05,9.843583939073142e-07,1.7406080132786883e-06,0.0001048376288963,1.122115349971864e-06,1.605702163942624e-05,4.252980829733133e-07,9.171133569907395e-06,3.884115074015426e-07,3.86012743547326e-07,2.6653882656546564e-08,2.8564700187416747e-06,5.358167527447222e-07,1.5755071558487546e-07,0.1692676693201065,0.0208047870546579,0.0005319699994288,1.3289239177538548e-05,1.0519707984713025e-06,4.340980012784712e-06,8.751705422582745e-07,1.8678076685318961e-07,5.705740932171466e-06,3.311171212772024e-07,3.593063411244657e-07
1674,0,dev,0.2589792311191559,0.0237503945827484,0.0314765870571136,0.040990263223648,0.0060716234147548,0.0021554122213274,0.0012972742551937,1.589223938935902e-05,5.3370040404843166e-05,2.729482912400272e-05,1.1937618182855658e-07,0.0585198178887367,0.0084482943639159,0.0157638303935527,0.0193829089403152,0.0007596593350172,0.0002903253771364,0.0002346809778828,2.0946539734723046e-05,6.869918252050411e-06,1.8792653690979928e-06,5.6162416939287154e-08,0.004939361475408,0.0009574504219926,2.14725878322497e-05,0.0018985271453857,0.0037280987016856,9.750051685841754e-05,1.0951008334814103e-05,2.469140235916712e-05,1.2413755030138418e-05,4.343808541307226e-06,1.938134914780676e-07,2.313918002982973e-06,1.0874097711166546e-07,2.0756310732394923e-06,2.267980248049639e-09,5.726029428387847e-08,2.465263015949404e-08,5.564623734244378e-06,4.5025416728350365e-10,9.66618063102942e-06,3.641238799900748e-05,9.077635695575736e-06,0.0042468989267945,0.0002537399122957,0.0003127800300717,2.9692118914681487e-06,7.3594178502389695e-06,1.1043990610914989e-07,5.050006848250632e-07,4.71551437897233e-08,4.559311435059499e-07,1.432162974879248e-07,1.668661298026564e-07,1.1943199069719412e-06,3.439777174207848e-08,4.110540612600744e-05,1.2206512245427348e-08,0.0001333408872596,6.576218765985686e-06,3.924174052372109e-06,4.0488425945284234e-09,1.6437772956123808e-06,2.1972615286358632e-05,9.570601378072752e-07,0.0016036769375205,0.000143974320963,8.149605127982795e-05,1.036493449646514e-05,4.5691211880694027e-07,4.914611054118723e-06,2.0313285631345934e-07,1.1974819358329114e-07,1.3938142728875391e-06,5.5358803763283504e-08,3.841314253349992e-07
1675,0,train,0.434910237789154,0.1273995041847229,0.0199275705963373,0.0020693470723927,0.0064114122651517,0.0018883091397583,0.0005392623133957,5.4339776397682726e-05,2.691973168111872e-05,3.4212457649118733e-06,9.745724227627761e-09,0.039622027426958,0.0157840177416801,0.0026852502487599,0.0008778788615018,0.000540408771485,4.9679783842293546e-05,0.0001016169626382,2.5183620891766623e-05,2.025075809797272e-05,2.222553121100645e-06,5.2952191964550366e-08,0.1195496395230293,0.0454366318881511,0.0001446889218641,0.0020567276515066,0.0013637582305818,0.0006696042255498,4.0763501601759344e-05,8.754528244026005e-05,0.0003395515668671,1.847110797825735e-05,2.497270656931505e-07,6.861589645268396e-05,1.8625408984007663e-06,5.425399649539031e-06,2.4656378272425172e-08,3.768305134599359e-07,8.392739658802385e-08,1.063698437064886e-05,4.808212050733118e-09,7.290665962500498e-06,6.633477482864691e-07,9.66854329931266e-08,0.3626457154750824,0.0448414273560047,0.001048584235832,3.793546738961595e-06,2.053910520771751e-06,4.099296972981392e-07,8.522120538145828e-07,6.566867938317955e-08,1.7587311958777718e-05,2.3171476470906785e-07,1.7867796486825682e-07,7.835525320842862e-05,4.9438945097790565e-06,2.1748179278802127e-05,2.711489912599063e-07,0.0001066675613401,3.018387542397249e-05,8.304422408400569e-06,2.356042649864776e-08,1.6627234344923636e-06,5.561445505009033e-06,2.1464840926910258e-07,0.3453376591205597,0.0519345290958881,0.0009177620522677,9.461176887270994e-06,3.047470045203226e-06,5.957468601991423e-06,6.325694812403526e-07,5.687581392521679e-07,2.002915607590694e-05,3.37871284727953e-07,1.3266868563732714e-06
1676,0,dev,0.1997993141412735,0.0381952226161956,0.0072298743762075,0.0128630176186561,0.0039942716248333,0.0023308901581913,0.0012004621094092,3.878421921399422e-05,0.0002133725065505,9.821310231927782e-05,1.261630160342975e-07,0.1062402129173278,0.0084086330607533,0.0257179550826549,0.0100286211818456,0.0031272103078663,0.0012477149721235,0.0009872002992779,7.689690391998738e-05,5.8225163229508325e-05,4.357572379376506e-06,1.6450076145702044e-07,0.3330222368240356,0.03616913408041,0.0007077011978253,0.0040691071189939,0.003335854737088,0.000832412217278,0.0001860449265222,0.0002110258938046,0.0001208317989949,1.7840187865658663e-05,5.592682441601937e-07,6.36456097709015e-05,1.3652114603246446e-06,4.23198398493696e-05,2.2779611086320983e-08,8.581311021771398e-07,4.048594632877212e-07,2.2564693153981352e-06,4.3385273151841375e-09,4.1751977732928935e-06,8.638242434244603e-06,4.08477973223853e-07,0.074992761015892,0.0051229437813162,0.0016116121551021,1.4720977560500614e-05,5.158393469173461e-05,5.798824531666469e-07,9.771930308488663e-06,1.077271605254282e-07,1.817439624574036e-05,1.1332185749779455e-06,2.7398232305131387e-06,2.3226077246363275e-05,4.487505975703243e-07,8.299222827190533e-06,3.4310158270045577e-08,0.0001366683718515,2.03560612135334e-05,1.1310551599308384e-05,3.9078766889133484e-09,2.257095502500306e-06,1.0117954843735788e-05,1.0057917734229704e-06,0.3290774524211883,0.0406511239707469,0.0012901650043204,9.273719115299173e-06,1.4166857909003738e-06,9.222142580256332e-06,1.8101793557434576e-06,3.725213844063546e-07,5.597974450211041e-06,1.555793716079279e-07,3.994483108726854e-07
