uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_for,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_for,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_for,bert-large-uncased_so,roberta-base_because,roberta-base_for,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_for,xlm-roberta-base_so,roberta-large_because,roberta-large_for,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_for,xlm-roberta-large_so
1097,1,test,0.0883731618523597,0.0023038242943584,0.0080618727952241,0.0161618907004594,0.0003553225833456,0.0003163382352795,0.003740144893527,0.0012678818311542,0.0001103671602322,8.982756867226271e-07,3.533753556439479e-07,1.4310847291199025e-05,0.0065648462623357,1.4023485164216254e-06,8.932155651564244e-06,8.623233043181244e-06,4.259925390215358e-07,8.788108243606985e-05,0.0039769606664776,1.836435671975778e-06,1.823314619286976e-06
1098,1,test,0.0601598098874092,0.0098241250962018,0.0102932527661323,0.0380138754844665,0.0007830005488358,0.0074180741794407,0.0294954422861337,0.0003657491470221,0.0016870632534846,1.7899481463246047e-05,8.8402991593739e-08,4.818617071578046e-06,0.2319651842117309,2.704502549022436e-06,9.49597142607672e-06,0.0003322856500744,1.1161456541231018e-06,1.1645839549601078e-05,0.4116891324520111,7.009273872427002e-07,8.316419553011656e-05
1099,1,test,0.1647192388772964,0.0026021637022495,0.0077289887703955,0.0643644705414772,0.0025503574870526,0.0010206945007666,0.2618542313575744,0.0022794841788709,0.0004139013180974,4.329733928898349e-05,2.28701765081496e-06,1.947686087078182e-06,0.1119234040379524,8.055525313466205e-07,1.1845291680856462e-07,0.0001374105631839,2.015673885580327e-07,1.0932716349998373e-06,0.2277139872312545,2.419265570097196e-07,2.707099895360443e-07
1100,1,test,0.1908850371837616,0.0011630172375589,0.0048492802307009,0.0191848706454038,0.0002248831879114,0.0019399841548874,0.0081035839393734,8.866978896548972e-05,0.0002871470060199,7.27681367607147e-07,3.025506600806693e-08,1.2953012628713624e-05,0.0339086353778839,7.774575010444096e-07,3.943492174585117e-06,5.752236756961793e-05,6.211058689586936e-08,0.0011359340278431,0.1415883004665374,1.028872986807983e-07,4.667028008498164e-07
1101,0,test,0.0148479575291275,0.0046519609168171,0.0134013257920742,0.0043340120464563,0.0017486994620412,0.0010263110743835,0.0003965365176554,7.329195068450645e-05,0.0001609410537639,1.3555552413890837e-07,9.74898384242806e-09,3.041544118786988e-07,0.0026449034921824,3.102016989942058e-07,4.1450462617831363e-07,3.0029574190848507e-05,9.712378812309909e-08,3.285386355855735e-06,0.0066945059224963,7.031840709714744e-08,2.4032300416365615e-07
1102,1,test,0.3606113195419311,0.0031613965984433,0.0011250586248934,0.1242973655462265,0.0037855934351682,0.0027404350694268,0.1928760558366775,0.0004577995277941,0.0022788208443671,9.990109901991673e-06,2.572610071638337e-07,3.566213490557857e-05,0.0655091255903244,2.889650545512268e-07,1.4312180383058148e-06,9.801812120713294e-05,2.4740140247558884e-07,2.874866822821786e-06,0.477296382188797,1.6242860567672326e-07,9.390134181330725e-08
1103,0,test,0.065722219645977,0.0007344229379668,0.0174001660197973,0.0113151101395487,0.0014420952647924,0.000314689357765,0.1092837080359458,0.0027918841224163,0.0015360780525952,6.885641141707311e-06,2.093092632549088e-07,1.739743993312004e-06,0.0587803423404693,5.252866799310141e-07,1.9651567981782136e-06,5.772927397629246e-05,3.765390133025903e-08,0.0002323939261259,0.2756957113742828,1.8886440500409665e-07,1.9033954856695345e-07
1104,1,test,0.0700307413935661,0.0007869015680626,0.0075891776941716,0.0298522990196943,0.0008539223344996,0.0008671461837366,0.03528818115592,0.0002565650502219,0.0020070646423846,4.9717277761374135e-06,2.5098731271100405e-07,1.6968253476079553e-05,0.0598679222166538,1.6061160295066657e-06,1.3844075965607772e-06,8.160398465406615e-06,2.643447203354299e-07,4.565410108625656e-06,0.0213025566190481,2.602212987312669e-07,2.253526417916873e-06
1105,0,test,0.1871536076068878,0.0048107965849339,0.0830197185277938,0.168674811720848,0.0008077787933871,0.0027472265064716,0.1232046633958816,0.0001522463717265,0.0021397108212113,5.49834621779155e-05,2.7472122354765816e-08,2.841926288965624e-06,0.0080340150743722,2.3559161945740925e-06,6.215158805389365e-07,1.784004234650638e-05,2.3281438998878912e-08,2.8254401058802614e-06,0.2377168983221054,2.5021479999054463e-08,2.899529647493182e-07
1106,0,test,0.0966529920697212,0.0081734135746955,0.0051142298616468,0.0122103849425911,0.0005248707020655,0.0008131637005135,0.0682907328009605,0.0006835554959252,0.0016855486901476,4.4851469283457845e-05,1.7404182983682406e-07,4.544440059817134e-07,0.0761453211307525,3.608027441259765e-07,4.938802362630668e-07,0.0001333149266429,1.654243391158161e-07,2.2641472696705023e-06,0.1918977051973343,2.185673082522044e-07,8.448303105978994e-07
1107,0,test,0.4611207842826843,0.0003035965492017,0.0007265403401106,0.1883880943059921,5.112842336529866e-05,0.0006284993723966,0.0062156696803867,3.7194968172116205e-05,0.0001871086278697,3.087179038629984e-06,4.070011527801398e-08,1.5338537195930257e-07,0.7608263492584229,3.512220132506627e-07,9.81225639407057e-07,5.450470052892342e-05,3.0442942033914733e-07,3.532400569383753e-06,0.9611949920654296,2.859160908030844e-09,4.785816258845443e-07
1108,0,test,0.0907551571726799,0.0010617332300171,0.00649238191545,0.1058900356292724,0.0023672606330364,0.0016618312802165,0.070152997970581,0.0024841965641826,0.0006676257471553,2.5916715458151884e-05,2.265176561877525e-07,1.061190118889499e-06,0.0308128297328948,8.296402711494011e-07,1.5576952137053013e-06,0.0001104357943404,2.226227735491193e-07,1.5884028243817738e-06,0.3211174011230469,1.2288673190141708e-07,1.0718910203877385e-07
1109,0,test,0.1979248225688934,0.0006783464923501,0.0036222783382982,0.1218328773975372,0.0007482537766918,0.0010495976312085,0.1545781791210174,0.0010620405664667,0.000322571984725,4.909637573291548e-05,1.585916749036187e-07,4.08219057135284e-06,0.0456723496317863,6.215852863533655e-06,6.483783749899885e-07,0.0002868325682356,1.8145013314097014e-07,1.2142457308073062e-05,0.7256086468696594,8.050039213003404e-08,4.130664819967933e-06
1110,1,test,0.0863581895828247,0.0008885090355761,0.0022064058575779,0.0138933965936303,0.0008891509496606,0.0004129658336751,0.0075834509916603,0.0013895684387534,0.0043356735259294,7.267748151207343e-05,4.099132979717979e-07,0.0002541694266255,0.0434560514986515,1.337475623586215e-06,9.457078704144806e-06,0.0001299241703236,3.347334086356568e-06,0.0001755494595272,0.2469111531972885,2.370750053160009e-06,1.1191555131517816e-05
1111,0,test,0.0021968609653413,0.0004418688185978,0.0119733531028032,0.0288101863116025,0.0001872611319413,0.0009122098563238,0.0192043278366327,9.413832594873384e-05,0.0018816486699506,8.160071729435003e-07,9.867727968071447e-09,1.2683222848863808e-05,0.0089449202641844,7.779651696182555e-07,2.4275364012282807e-06,1.244765917363111e-05,6.064901469926555e-08,6.680539809167385e-05,0.0118445260450243,6.627301729622559e-08,6.348906481434824e-06
1112,0,test,7.150234887376428e-05,0.0772476643323898,0.0096427435055375,5.960125781712122e-05,0.0536534674465656,0.0040426375344395,0.0003295086789876,0.0387193635106086,0.0005579037242569,9.807290552998891e-06,1.1509624755490222e-06,1.2787564628524706e-05,0.0003126612282358,9.328741725767031e-06,4.05548519211152e-07,0.0001170871328213,1.236661773873493e-06,2.1373183699324727e-05,0.1216214969754219,4.113905106351012e-06,1.1155311767652163e-05
1113,0,test,0.0817031934857368,0.0014891061000525,0.1064924821257591,0.0122327553108334,0.0019518790068104,0.0028268389869481,0.01914669200778,0.0007529387366957,0.0009396137320436,3.441149601712823e-06,3.974560769393065e-08,1.4709733022755245e-06,0.0717357248067855,3.049955239475821e-07,1.5290157762137824e-06,3.298436422483064e-05,6.936557639392049e-08,1.9919168607884785e-06,0.2104890346527099,5.3622276396936286e-08,4.3266169313938014e-08
1114,0,test,0.3635365068912506,0.0028971110004931,0.0081867268308997,0.2088762074708938,0.0009296484058722,0.0055102678015828,0.1687882393598556,0.0005946005112491,0.0029713995754718,1.230289944942342e-05,3.448740670819461e-08,6.900860171299428e-06,0.2255240380764007,2.583311413673073e-07,4.579983851726865e-06,9.950603998731822e-05,5.6271414194952753e-08,2.6056563001475297e-05,0.477634459733963,1.4313161500467686e-07,8.698494639247656e-06
1115,0,test,0.0392181910574436,0.0018031662330031,0.0041966196149587,0.0039112931117415,0.001173471333459,0.0002005877904593,0.0043325526639819,0.0001257488911505,0.0001458980841562,4.530801106739091e-06,7.786416489352632e-08,2.1581345208687708e-06,0.1756553798913955,6.615831011913542e-07,1.6939580973485135e-06,8.817755769996438e-06,4.964040272170678e-07,7.215785444714129e-06,0.2479816973209381,3.2922645232247305e-07,5.11729740537703e-06
1116,1,test,0.3688112497329712,0.0063723223283886,0.0089869815856218,0.1090277209877967,0.0046846242621541,0.0008749816333875,0.0133538842201232,0.0002943519502878,0.0002819278161041,6.365720764733851e-05,2.499239826647681e-06,4.091701157449279e-06,0.373847484588623,9.118443244915396e-07,3.338270062158699e-06,0.0001033484804793,1.4444614862441084e-05,6.357611709972844e-06,0.3738782703876495,1.4108306913840352e-06,6.373614723997889e-06
1117,1,test,0.0481899678707122,0.0016133313765749,0.0043044579215347,0.003742498345673,0.0002407579158898,0.0009215887403115,0.005020541138947,0.000130146057927,0.0028918827883899,1.3597056067737867e-06,1.976648462687081e-07,3.4958793548867102e-06,0.0298034269362688,1.603758732926508e-06,4.060105766257038e-06,1.9912986317649484e-05,4.836318566958653e-06,5.609260824712692e-06,0.1470846682786941,5.582519975178002e-07,1.277164847124368e-05
1118,0,test,0.0841683000326156,0.0026174483355134,0.0063746711239218,0.0945610702037811,0.0004821926413569,0.0004440865886863,0.0644341334700584,0.000330553506501,0.0015887389890849,1.4209752407623457e-05,9.789997790221605e-08,8.510261068295222e-06,0.0402209125459194,4.321473170421086e-06,7.655673471163027e-06,2.9963355700601824e-05,7.114307720712534e-08,0.0001134308840846,0.090356670320034,1.6409003364969976e-06,2.399646064077388e-06
1119,0,test,0.0484993904829025,0.0023102108389139,0.0039891302585601,0.0086799971759319,0.0007255206583067,0.0033557203132659,0.0188121795654296,0.0004517160123214,0.0015301123494282,5.043354462941352e-07,8.7533980064336e-09,3.187897618772695e-06,0.0595851838588714,2.724476075854909e-07,5.1224698836449534e-05,7.401582479360513e-06,3.1812653844554006e-08,2.224300260422752e-05,0.0430496148765087,1.4130144165847014e-07,1.2562479696498483e-06
1120,0,test,0.1820438206195831,0.0018419045954942,0.0059649958275258,0.0307302512228488,0.0019287233008071,0.0004925620160065,0.0061207292601466,0.0003003376186825,0.0002088671026285,2.009302806982305e-05,4.053879720800069e-08,5.834815601701848e-05,0.0319086872041225,7.064261353662005e-07,2.680601028259844e-06,3.899221337633208e-05,2.1927753834916075e-08,7.923919838503934e-06,0.2943085432052612,2.284049003264954e-07,2.909447687216016e-07
1121,0,test,0.107091911137104,0.0036239642649888,0.0258342903107404,0.0003394893428776,3.0333099857671183e-05,0.0023034182377159,7.770231604808941e-05,8.083357897703536e-06,0.0001420498156221,2.8749261105076584e-07,5.1515392840428844e-08,3.179061707214714e-07,0.1021500155329704,1.2048126336594578e-06,6.5510207605257165e-06,2.6902625904767774e-07,1.6234618982480242e-08,4.380754035082646e-06,0.1131191626191139,4.633313324120536e-07,1.6226533716690028e-06
1122,1,test,0.2524313330650329,0.0004063143278472,0.0065596685744822,0.0299989413470029,0.0002478926908224,0.0069819367490708,0.0233266111463308,0.0002546034229453,0.0016621085815131,3.9946749893715605e-05,1.1327887250445201e-07,1.7841949784269673e-07,0.0738208889961242,1.880874691551071e-07,1.3126283420206164e-06,0.0001536359777674,1.844955050955832e-07,2.283285311932559e-06,0.434723824262619,2.3894546075098333e-07,6.661185580014717e-06
1123,1,test,0.0402401089668273,0.0033211866393685,0.0386790297925472,0.0033908917102962,0.000176283167093,0.0004083208623342,0.0018140390748158,5.848679575137794e-05,0.0001115814666263,2.230462428087776e-07,2.175462299192077e-08,6.439236312871799e-05,0.0064119836315512,7.543915785390709e-07,1.4310343431134244e-05,3.7177276226429967e-06,3.742256069472205e-07,0.0002916481753345,0.0194317083805799,1.957569679689187e-07,6.292292255238863e-06
1124,1,test,0.2130058854818344,0.0034648897126317,0.0031981456559151,0.0614241659641265,0.0006705320556648,0.0011013615876436,0.0188296884298324,0.0030979472212493,0.0006147224921733,7.151760655688122e-05,1.4124057088338304e-06,4.629257091437466e-06,0.0555201768875122,7.961502888065297e-06,1.7157465208583744e-06,0.0001675618259469,3.499764886782941e-07,7.413235607600654e-07,0.0138211268931627,2.6289037577953422e-06,4.27623547238909e-07
1125,1,test,0.0357787758111953,0.0011883421102538,0.0001828928216127,0.0163986347615718,0.0003241927770432,3.889148138114251e-05,0.0036886534653604,2.2579293727176264e-05,2.754321940301452e-05,6.224894605111331e-05,9.957807378668805e-08,1.1196925697731784e-05,0.0197830777615308,7.629285391885787e-06,3.351789928274229e-05,9.178395703202114e-05,1.0650073534179685e-07,4.4691323637380265e-06,0.3545461297035217,1.4231130762709654e-06,2.9358514439081773e-05
1126,1,test,0.4724027216434479,0.0010250206105411,0.0009923218749463,0.2332655936479568,0.0016422828193753,0.0004172603948973,0.2916746735572815,0.0009105241624638,0.0002643591724336,6.576009764103219e-05,1.0186632692921196e-07,2.921846680692397e-05,0.2049752473831176,1.949290435732109e-06,1.582550976308994e-05,9.29341622395441e-05,7.30416473970763e-08,1.6288653569063172e-05,0.2223587483167648,1.2940533906657947e-06,5.181497544981539e-05
1127,1,test,0.1607781499624252,0.0033220648765563,0.0041677979752421,0.0423448234796524,0.0012459479039534,0.0004733664682134,0.029424587264657,0.0001949903380591,0.0003398286062292,0.0002771733270492,6.141109452073579e-07,5.0334943807683885e-05,0.3053880631923675,3.295907845313195e-06,1.7140687305072788e-06,0.0001452835567761,4.430352475992549e-07,2.1773150365334004e-05,0.4187395572662353,2.4897892672015587e-06,5.288820830173791e-06
1128,1,test,0.1528280973434448,0.0020207960624247,0.0026273590046912,0.1298833191394806,0.001366066164337,0.0006190959829837,0.0650869160890579,0.0001541756500955,0.000515681982506,6.225937249837443e-05,1.1026816082448933e-07,8.225151759688742e-06,0.0188055615872144,1.2796160262951162e-05,3.112746708211489e-05,0.000131982815219,1.1502027774668025e-07,1.344729298580205e-06,0.4964036345481872,2.195901060986216e-06,1.6016932931961492e-05
1129,1,test,0.1107758283615112,0.0013859932078048,0.000106725769001,0.0580775439739227,0.0006643093074671,8.309130862471648e-06,0.0019203282427042,7.182266563177109e-05,1.708316085569095e-05,7.892135909060016e-05,1.1611424497459666e-06,3.0769730074098334e-05,0.0981213226914405,9.749318451213185e-06,2.9281982278916985e-05,0.0001193341231555,3.1319405024987645e-07,4.8064783186418936e-05,0.464873343706131,1.2715299817500636e-06,7.063101656967774e-05
1130,0,test,0.5307742953300476,0.0004646134620998,0.0001042111907736,0.1293007880449295,0.0007030796259641,2.974991912196856e-05,0.1063208356499672,0.0004396282602101,1.997042818402405e-05,8.615685510449111e-05,3.0531057859661814e-07,0.0002078365068882,0.6226811408996582,1.5465051319552003e-06,3.020918256879668e-06,0.0002255276340292,1.440670871488692e-07,1.8056925910059363e-05,0.4580399096012115,9.927231303663575e-07,1.7550042684888467e-05
1131,1,test,0.431292176246643,0.000681041565258,0.0028599316719919,0.0167498271912336,0.0001851402194006,0.0003548123931977,0.3541558086872101,0.0005966788739897,0.0005650646635331,3.1201216188492253e-05,1.088225261014486e-07,0.0003004935570061,0.3899213969707489,1.806249656510772e-06,2.770777427940629e-06,5.132971637067385e-05,3.304081985788798e-07,2.0189518181723543e-05,0.2249675095081329,1.8663866967472127e-06,1.3136392226442696e-05
1132,0,test,0.4065963625907898,0.0007298183627426,0.0026515731588006,0.1111931577324867,0.0006072167307138,0.0014048661105334,0.0391230136156082,8.037559018703178e-05,0.0001918534253491,3.7884714402025566e-05,2.8185050737761237e-08,4.379507572593866e-06,0.0855410993099212,1.2830141713493504e-06,0.0001014528606901,8.908519521355629e-05,5.68848747661832e-07,4.599163730745204e-06,0.1658343374729156,3.6668138818640728e-06,2.512634637241717e-05
1133,0,test,0.3335939347743988,0.0006956845754757,0.0440606772899627,0.2227485924959182,0.0007956225890666,0.0020157250110059,0.0805319026112556,0.0007222598651424,0.0002393243048572,3.2101550004881574e-06,1.5477336745561843e-08,1.876960595836863e-05,0.1096792221069336,1.8089416471411823e-06,4.424075086717494e-06,8.14612394606229e-06,8.000846207778525e-08,6.189225587149849e-06,0.2922328114509582,4.676002731685003e-07,5.668137532666151e-07
1134,0,test,0.4163203537464142,0.0007672876236028,0.0001672889047767,0.1787386387586593,0.0007995054475031,5.322527613316197e-06,0.0347808003425598,0.0001845337537815,4.556230123853311e-06,3.5915879834647058e-06,4.670235753678753e-08,6.685075277346186e-06,0.1797906160354614,1.947847749761422e-06,1.257096329254637e-07,1.943916504387744e-05,5.856093210354629e-08,2.020605279540177e-06,0.1606547683477401,2.511607419819484e-07,1.1085450069003857e-06
1135,0,test,0.0132795916870236,0.0002325292443856,0.023159597069025,0.0130698224529623,0.0007733591482974,0.0030565084889531,0.0002811878803186,0.0001718917774269,0.0027932738885283,4.7533187171211466e-05,4.76732822107806e-07,5.211044026509626e-06,0.0107287317514419,7.553803698101547e-07,4.071582679898711e-07,3.9586451748618856e-05,8.160614584085124e-08,2.759009703368065e-06,0.1686703264713287,3.945098114854773e-07,5.872871042811312e-07
1136,0,test,0.0108986869454383,0.0001824496575864,0.0063546528108417,0.0326480418443679,0.0003426242619752,0.0007326263585127,0.0014546194579452,0.000102342084574,0.0009942596079781,3.725556598510593e-05,2.2744612238057019e-07,2.932312054326757e-05,0.0090017383918166,9.16694602892676e-07,3.390905760625174e-07,0.0001074937099474,1.0670382977195918e-07,1.5557283177258796e-06,0.2690925896167755,8.16477779608249e-07,3.508323800360813e-07
