uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_as,distilbert-base-uncased_for,distilbert-base-uncased_given,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_as,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_given,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_as,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_given,bert-large-uncased_so,roberta-base_because,roberta-base_as,roberta-base_since,roberta-base_for,roberta-base_given,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_as,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_given,xlm-roberta-base_so,roberta-large_because,roberta-large_as,roberta-large_since,roberta-large_given,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_as,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_given,xlm-roberta-large_so
1208,1,test,0.0230382047593593,0.0072675948031246,0.0358543284237384,0.0007011365378275,4.488884951570071e-05,0.0001066224504029,0.0003762801352422,0.0029674731194972,0.0221827756613492,0.0014556950191035,0.0001069220379577,2.9223194360383783e-05,2.3122884158510715e-06,7.847930828575045e-05,0.0095295654609799,0.0146535923704504,0.0045291748829185,6.162285717437044e-05,3.827852560789324e-05,4.490605988394236e-06,0.0001893932203529,3.614619345171377e-05,1.2484739272622392e-05,1.4106362868915312e-05,8.711207044598268e-08,1.8009116331541009e-07,4.1672088002542296e-08,1.1018078112101648e-05,0.0454938970506191,0.0390593335032463,2.562400550232269e-05,6.096943820921297e-07,1.196951984638872e-06,8.645750781965944e-09,1.629799953661859e-05,3.998376996605657e-05,2.7718777346308343e-05,5.9560388763202354e-06,2.694886802601104e-07,1.0145050310939041e-07,2.229047701973741e-08,8.927459589358477e-07,0.4187304973602295,0.1199527382850647,3.793977157329209e-05,9.044887860909512e-07,3.317353957754676e-06,3.874205845022517e-08,4.217622699798085e-05
1209,0,test,0.2131367921829223,0.0336139015853405,0.0370234251022338,0.0005553740775212,5.19202949362807e-05,2.4100596419884823e-05,0.0022663481067866,0.4148012697696686,0.1862581521272659,0.1199864894151687,0.0007325343904085,3.092865154030733e-05,3.749825918930583e-05,0.0004022227658424,0.4339386522769928,0.2231006175279617,0.1387824416160583,0.0022726797033101,8.396658085985109e-05,0.0001296573027502,0.0005163268651813,0.0001371538965031,2.832839163602329e-05,2.923599458881654e-05,1.4819231353158102e-07,3.6622498100769008e-06,9.152966384817773e-08,1.6825108104967512e-05,0.1671948730945587,0.0571762770414352,0.0002705123624764,5.555715688387863e-06,1.6008062857508776e-06,4.5657163383339145e-08,1.0561607268755324e-05,6.508621299872175e-05,1.2315664207562804e-05,5.2241189223423135e-06,4.731890328457666e-07,9.12815778519871e-08,3.887581456751833e-08,1.3458304692903766e-06,0.4201453924179077,0.1086200252175331,3.961872062063776e-05,1.670128881414712e-06,6.931023222023214e-07,4.953773213856039e-08,2.5785427624214208e-06
1210,1,test,0.041048340499401,0.0208421219140291,0.0634601786732673,0.0004370160459075,0.0001015763773466,4.962263483321294e-05,0.0002367599372519,0.0035735343117266,0.0128801232203841,0.0012908602366223,2.5740011551533822e-05,6.296465016930597e-06,2.1183827811910305e-06,0.0001528217544546,0.0442304126918315,0.0520090162754058,0.0228698197752237,0.0001206928209285,1.887029975478072e-05,6.803973519708961e-06,0.0005987734766677,8.837277709972113e-05,4.823986819246784e-05,2.501818562450353e-05,8.413056917788708e-08,1.751423724272172e-06,1.1470495664411828e-08,3.866136466967873e-06,0.109790913760662,0.0991794988512992,0.0001401927438564,6.405936687770009e-07,7.549016913799278e-07,2.6746926451437506e-08,5.068163591204211e-05,7.588050357298926e-05,2.711450724746101e-05,1.1654778063530102e-05,8.136497626765049e-07,5.2170086917158194e-08,1.2431963014591927e-08,2.126020490322844e-06,0.3190919458866119,0.2139652222394943,3.385209492989816e-05,2.955739546450787e-07,5.612582754110917e-07,1.8251292033255595e-08,2.6361176423961297e-06
1211,1,test,0.1543327718973159,0.0489258281886577,0.1983273327350616,0.0028566324617713,0.0001234982919413,2.4398887035204098e-05,0.00095318100648,0.0865872129797935,0.1461357921361923,0.0403276309370994,0.0006365425651893,2.9835786335752346e-05,1.4890042621118482e-05,0.0003079160233028,0.0205635447055101,0.0329077430069446,0.024030789732933,0.0001287788763875,2.051225419563707e-05,5.5895156947372016e-06,0.0002985340543091,3.93128939322196e-05,1.7097789168474264e-05,8.595947292633355e-06,5.693099325299045e-08,3.402584525247221e-07,6.6011791588493915e-09,1.254929338756483e-05,0.0671640187501907,0.0440075993537902,6.203382508829236e-05,6.365497711158241e-07,2.846837787728873e-07,1.4387437019536264e-08,2.65845051217184e-06,1.4903385817888193e-05,3.16456935252063e-05,9.055992222783972e-07,4.859095170672845e-08,3.896967726291224e-08,3.0839903075730035e-08,1.0299079349351814e-06,0.0930317193269729,0.0440666079521179,1.4588087651645765e-05,1.3471867532643955e-06,4.070419379331725e-07,5.585181650502591e-09,1.2278160284040496e-06
1212,1,test,0.0056802053004503,0.0001527671702206,0.0017596093239262,2.7798825612990186e-05,3.587184664866072e-07,1.4829339534117023e-06,0.0039150440134108,0.001276517403312,0.0011715535074472,8.932565833674744e-05,8.471304681734182e-06,7.201330163297825e-07,4.89265858050203e-07,1.8134511265088804e-05,0.0006535645225085,0.0003482404281385,0.0002433473564451,4.497532245295588e-06,8.434525398115511e-07,4.98942426929716e-07,0.0001234373339684,5.442460314952768e-05,2.4645265511935577e-05,1.7922648112289608e-05,1.75948585479091e-07,1.961540334605161e-07,8.756330771575449e-09,9.170312296191696e-06,0.0973349437117576,0.0093234358355402,5.545228850678541e-05,2.0296344871439945e-07,1.27627197343827e-06,1.6192515772672778e-08,2.1067588022560813e-05,0.0002687501546461,3.833107257378288e-05,2.9432760129566304e-05,7.13750338832142e-08,1.0648327020135184e-07,7.031106807886545e-09,1.014425197354285e-05,0.0254557076841592,0.0062041580677032,9.691560990177097e-06,1.983992916620992e-07,4.955422241437191e-07,7.850159633449039e-09,3.5049083635385614e-06
1213,1,test,0.105225920677185,0.0748965367674827,0.1368902921676635,0.0005086789024062,8.993571827886626e-05,8.536351379007101e-05,0.0038124716375023,0.008456639945507,0.0106345433741807,0.0028666644357144,4.237651228322648e-05,8.173518835974392e-06,4.7643443394918e-06,0.0007901023491285,0.2360671609640121,0.063819795846939,0.0710333585739135,0.0002309524425072,3.5509256122168154e-05,1.759001133905258e-05,0.0022266905289143,0.0002039487590081,3.793638461502269e-05,3.246963387937285e-05,2.2843560998353499e-07,9.76279579845141e-07,7.603714990978006e-09,3.845090395770967e-05,0.3343348801136017,0.1191062182188034,0.0001357175788143,1.2574527090691845e-06,4.679760365888797e-07,1.75667409507696e-08,3.826616739388555e-05,0.000113900823635,2.6747708034235984e-05,8.839455404086038e-06,1.0191077137733373e-07,1.125534865309419e-07,5.803376001978222e-09,1.8838698451872915e-05,0.4402985274791717,0.1834611445665359,2.5888008167385124e-05,3.674066419989686e-07,6.37177492990304e-07,1.9129995365574366e-08,1.048824196914211e-05
1214,1,test,0.1003007665276527,0.0784653052687645,0.0771299228072166,0.00041075743502,0.0001426131493644,5.67490205867216e-05,0.0005754448357038,0.0539977438747882,0.1040878444910049,0.0305811427533626,0.0002019706153078,1.4674496014777104e-05,1.961237285286188e-05,0.0017499941168352,0.0914911404252052,0.0414919443428516,0.0356575325131416,0.0001811627298593,2.5704290237626992e-05,9.047767889569512e-06,0.0022684726864099,0.0002104246814269,3.939302769140341e-05,3.676027699839324e-05,7.713346121818176e-07,2.692169402962463e-07,9.389096611300829e-09,8.620854350738227e-05,0.2714233100414276,0.2138829529285431,0.0001482952065998,2.659931624293677e-06,4.166785458892264e-07,1.904275137576405e-08,0.000402771285735,0.000142527904245,2.3762988348607905e-05,2.143681012967136e-05,2.341053289001139e-07,1.535569680299887e-07,1.0583916854045585e-08,1.7342603314318694e-05,0.5148298144340515,0.2014795541763305,1.658391011005733e-05,3.002817550168402e-07,1.877911444125857e-07,9.154683233703054e-09,3.127358286292292e-05
1215,1,test,0.0244372766464948,0.0036022956483066,0.03697270154953,0.001191715709865,4.732168690679828e-06,5.461624095914885e-05,7.571178866783157e-05,0.1024943962693214,0.1135481521487236,0.0539671927690506,0.0001836640294641,1.214157418871764e-05,4.923196229356108e-06,9.700721420813352e-06,0.1971129179000854,0.0818872675299644,0.0517989583313465,0.0004141237586736,2.338297053938732e-05,1.1217495739401784e-05,1.1214828191441484e-05,3.928232763428241e-05,7.233940323203569e-06,1.690772478468716e-05,6.401499774710828e-08,2.680790878173412e-08,6.637786431618051e-10,2.8526554160634987e-05,0.2429795712232589,0.1143392920494079,2.804021278279833e-05,1.4874203202452918e-07,4.110831142156712e-08,1.153279471921564e-09,9.10010130610317e-05,0.0001071249134838,2.796589069475885e-05,1.003351189865498e-05,1.2423701889474614e-07,1.8231641263355414e-07,3.281507732211253e-09,3.861106961267069e-06,0.3266243040561676,0.0989822074770927,3.876680784742348e-05,3.2133999638972455e-07,2.359499973181301e-07,5.644874345733797e-09,6.004633178235963e-06
1216,1,test,0.1928945183753967,0.1572342664003372,0.1171127632260322,0.0006354855722747,0.0001294405810767,2.217377186752856e-05,0.0005408375291153,0.0777240768074989,0.0844718962907791,0.0388069823384285,0.0001857447787187,9.390872946823949e-06,1.8511955204303376e-05,0.0001486476248828,0.1671050786972046,0.0736309587955474,0.0604007095098495,0.0001733216049615,4.977667413186282e-05,4.592083496390842e-05,0.0005204668268561,8.196129783755168e-05,2.307844079041388e-05,1.3856952136848122e-05,1.537320315492252e-07,7.403307904496614e-07,8.238909998681265e-09,2.310694617335685e-05,0.1897949129343032,0.1558033376932144,6.271261372603476e-05,4.549353036509274e-07,1.066421972950593e-07,8.098312243021155e-09,0.0001566694700159,8.198332943720743e-05,3.995761653641239e-05,7.866410669521429e-06,1.3589799152669002e-07,6.873798952256038e-08,3.614147647823529e-09,7.69693451729836e-06,0.3948802649974823,0.2097561359405517,1.6356616470147856e-05,3.383524358469004e-07,3.052855959140288e-07,1.2431719653704933e-08,6.715868221363053e-05
1217,1,test,0.2617696821689605,0.1104873493313789,0.139710932970047,0.0003705015114974,0.0004173917986918,4.7525383706670254e-05,0.0002536657266318,0.0448732562363147,0.0645613744854927,0.0135639645159244,9.736680658534168e-05,9.829441296460573e-06,1.7086555089917965e-05,0.0004319976142141,0.2152341455221176,0.0888805836439132,0.079644538462162,0.0001257646654266,3.587592800613493e-05,2.545823917898815e-05,0.0030345150735229,9.635654714656994e-05,1.9701054043252952e-05,1.2077907740604132e-05,2.9836584758413665e-08,2.49913159677817e-06,1.896857115823991e-09,2.390079134784173e-05,0.2491014301776886,0.2733277976512909,4.182618431514129e-05,1.8140322310955528e-07,9.399952460853457e-08,8.129268813661383e-09,6.309212767519057e-05,0.0001396025472786,1.59874398377724e-05,1.0297057087882422e-05,7.197116360657674e-07,3.7563282262453874e-08,6.7769909684045615e-09,7.0246533141471446e-06,0.5017029643058777,0.2022212892770767,1.655662345001474e-05,1.3323311520707648e-07,2.0280934620586777e-07,1.3073734983493068e-08,1.9552609956008386e-05
1218,0,test,0.0959252044558525,0.0499873533844947,0.0786015912890434,0.0039464905858039,0.0001569408923387,7.435623410856351e-05,0.002047327812761,0.0210952665656805,0.0196037832647562,0.0098236547783017,0.0013557119527831,3.655695400084369e-05,2.1576091967290267e-05,0.0002141153381671,0.0199784189462661,0.0144813964143395,0.0047796289436519,0.0008269885438494,0.0001175276265712,8.831939339870587e-06,0.0006707352004013,2.908339592977427e-05,7.872150490584318e-06,4.336342044553021e-06,2.5049786245290303e-08,2.2012962119788426e-07,1.5013554843790187e-09,8.932853961596265e-05,0.2014167159795761,0.0365918241441249,9.205944661516696e-05,3.863797701342264e-06,1.971199168337989e-07,3.973476214724769e-09,2.064708951365901e-06,2.174063411075622e-05,1.0778087926155422e-05,7.311701892831479e-07,5.833640237540294e-09,1.4505093304251204e-07,3.772666445911455e-08,2.110746663674945e-06,0.1909096091985702,0.0150941787287592,3.510393435135484e-05,1.2607160897459837e-06,7.584634431623272e-07,9.481696316981925e-09,2.1309740532160504e-06
1219,0,test,0.0920742377638816,0.0291720665991306,0.0382399074733257,0.0025779367424547,6.889977521495894e-05,5.094950392958708e-05,0.0014750497648492,0.0520213954150676,0.0814226195216178,0.0172434076666831,0.0003033712564501,4.7098339564399794e-05,3.98430711356923e-06,9.214056626660748e-05,0.093312494456768,0.0875293314456939,0.0637519806623458,0.0002728982071857,6.781933916499838e-05,2.138273703167215e-05,0.0011751875281333,0.0001114849947043,6.358447717502713e-05,1.23963554869988e-05,2.052830581078524e-07,6.058102712813707e-07,1.5427270128043347e-08,3.2743588235462084e-05,0.1092001274228096,0.0443043410778045,0.0001205330772791,2.9543068649218185e-06,4.235383812556393e-07,7.646991484477894e-09,4.486283796723001e-05,1.2156561751908155e-05,3.367279532540124e-06,1.3866654171579285e-06,1.0508737879888486e-08,1.970352059288416e-07,6.025440058010645e-08,3.5575837955548195e-06,0.3008487522602081,0.0835200548171997,2.859204869309906e-05,7.312851266760845e-07,4.40599080775428e-07,1.5697395383540425e-08,2.1343048501876183e-05
1220,0,test,0.0649988427758216,0.0140476981177926,0.1446176022291183,0.000959055207204,1.6871170373633504e-05,6.488194048870355e-05,0.0008732276619412,0.0064637996256351,0.0229663047939538,0.0016076088650152,0.0001178754537249,1.2767510270350613e-05,5.425844847195549e-06,7.739673310425133e-05,0.0138190938159823,0.0257461369037628,0.0058710649609565,3.408420525374822e-05,1.0194424248766154e-05,2.612238631627406e-06,0.0001284019672311,1.4904339877830353e-05,2.0073182895430364e-05,1.8278915092651005e-07,8.071721957492173e-09,5.0547953378554666e-08,3.360990596945612e-09,3.944557829527184e-05,0.0781951323151588,0.0174502208828926,9.248239075532184e-05,5.809380354548921e-07,6.904575684529846e-07,2.1343884881730453e-08,4.597002771333791e-06,1.4719494174642024e-05,9.49017885432113e-06,3.680654003801465e-07,5.5517865860110767e-08,5.815959269739324e-08,1.0147028994822447e-08,0.0001023281947709,0.4612180590629577,0.059519812464714,2.08193978323834e-05,6.375207703968044e-07,5.505235662894847e-07,1.0608169453973916e-08,4.848489425057778e-06
1221,0,test,0.1152350082993507,0.0393977239727973,0.1019903868436813,0.0037458506412804,0.0002284835500176,4.559806257020682e-05,0.0003939472080674,0.0156047362834215,0.0262154899537563,0.0048821736127138,9.685994155006485e-05,1.0636487786541691e-05,2.3367178982880432e-06,0.0001561411045258,0.0548456236720085,0.0511452965438365,0.0273696053773164,7.718073902651668e-05,1.8960909073939547e-05,3.769038357859245e-06,0.0009261819650419,8.983846055343747e-05,4.730051659862511e-05,3.5858524825016502e-06,6.708940247790451e-08,2.27383210926746e-07,4.3194705590110524e-09,1.165184312412748e-05,0.1881314665079116,0.0729746371507644,6.621658394578844e-05,1.1246035001022392e-06,2.0747675932852877e-07,1.94885352300389e-09,1.339680966339074e-05,1.0032907994173e-05,1.09101201815065e-05,2.8132910756539786e-07,1.4965513273068612e-08,4.294617284017477e-08,1.994304987817941e-08,7.68859899835661e-06,0.3909767568111419,0.106619544327259,2.5083767468458973e-05,5.820121486976859e-07,2.929064919499069e-07,1.3497013284791136e-08,2.320080420759041e-05
1222,1,test,0.1034594103693962,0.0387972071766853,0.0580766648054122,0.0006498976144939,0.0001003919314825,2.743565528362524e-05,5.477140803122893e-05,0.0239631049335002,0.0167420953512191,0.0053784255869686,9.394517837790772e-05,5.048447292210767e-06,5.094174866826506e-06,3.038015711354092e-05,0.158300444483757,0.0491681098937988,0.0268516093492507,0.0003334409848321,7.641837328264955e-06,1.6154719560290687e-05,0.000114103379019,0.0003138910105917,4.439443728188053e-05,5.421427704277448e-05,8.890168601283222e-07,2.0752627278852742e-06,1.4500093570291028e-08,1.8689075659494847e-05,0.5102654695510864,0.1189379319548606,6.8655725044664e-05,5.945143470853509e-07,2.247750359174461e-07,2.3994711995101173e-08,3.0994779081083834e-05,0.00013031513663,2.666150976438076e-05,9.42028418648988e-06,3.469826026503142e-07,8.952717678312183e-08,5.486019194478331e-09,1.1711254046531394e-05,0.6180415749549866,0.1225914284586906,2.25591520575108e-05,4.126371493384795e-07,8.064044010325233e-08,7.1978227822455665e-09,1.574812085891608e-05
1223,1,test,0.0797358378767967,0.0203377474099397,0.0466253235936164,0.0007905460661277,7.957444177009165e-05,8.003977563930675e-05,0.0016944634262472,0.1218162402510643,0.1577560752630233,0.0461707524955272,0.0005541839636862,8.532515494152904e-05,2.8587923225131817e-05,0.0006092741969041,0.055369783192873,0.0431587323546409,0.0166453309357166,0.0001558167277835,3.491314055281691e-05,7.40819314160035e-06,0.0002471180923748,8.295698353322223e-05,7.616623406647704e-06,2.308490365976468e-05,1.208416904319165e-07,1.0745801404254965e-07,1.2918230929415133e-08,1.0488362022442743e-05,0.1914343833923339,0.0635671988129615,6.196466711116955e-05,6.941056653886335e-07,7.272416837622586e-07,6.468979130147545e-09,0.0001357400033157,0.00018148017989,5.211905590840615e-05,1.2082588000339456e-05,3.444277751896152e-07,2.941914090115461e-07,2.3841334240159995e-08,4.629738214134704e-06,0.4236034452915191,0.1377948671579361,2.641580613271799e-05,3.630483149663633e-07,5.585866915680526e-07,1.7108993333181388e-08,1.623385469429195e-05
1224,1,test,0.0731381326913833,0.0458200350403785,0.0535869300365448,0.0004041922511532,2.5177978386636823e-05,5.922366835875437e-05,0.0044092903845012,0.0216091312468051,0.0208944510668516,0.009231112897396,0.0003141300112474,2.609293005662039e-05,4.423869540914893e-06,0.0026364002842456,0.2221496105194091,0.0807151794433593,0.089207500219345,0.0003325575380586,7.18833107384853e-05,2.9980685212649405e-05,0.0012605490628629,0.000100325240055,1.4317786735773552e-05,2.947742905234918e-05,1.0476794898295338e-07,4.79057121083315e-07,1.0733722355382724e-08,1.1555775927263312e-05,0.1061747074127197,0.1152814552187919,7.559551886515692e-05,1.0151042033612612e-06,8.720021469343919e-07,1.2226932355474672e-08,7.970436854520813e-05,8.572718070354313e-05,7.613281923113391e-05,1.4766284948564136e-05,3.741855039152142e-07,1.770421960145541e-07,4.588565971630487e-09,1.0754980394267475e-05,0.3045292794704437,0.2285365015268325,2.323218905075919e-05,2.0322055149790685e-07,4.761751029036532e-07,1.883371858468763e-08,1.5913776223897003e-05
1225,1,test,0.1311800628900528,0.0698751434683799,0.1017500907182693,0.0005161496228538,8.389171853195876e-05,1.904345663206186e-05,0.0011087950551882,0.0273216068744659,0.028529031202197,0.0073043401353061,9.898608550429344e-05,1.1144784366479144e-05,6.897743332956452e-06,0.0005705198273062,0.2517748773097992,0.1735195964574813,0.0839637443423271,0.0004369172092992,3.1382332963403314e-05,2.355321885261219e-05,0.0015623926883563,0.0001078060813597,7.853923307266086e-06,1.2503952348197345e-05,6.89638071094123e-08,1.1649381121969782e-06,6.342465219688621e-09,4.3437165004434064e-05,0.1587822586297989,0.0712158232927322,4.682017242885195e-05,2.814462050082512e-07,1.833096803238732e-07,2.038019708550109e-08,6.437156116589904e-06,7.524856482632458e-05,1.531312045699451e-05,2.4338091861864086e-06,2.2582835867979162e-07,3.7759438242801486e-08,1.7286992948228883e-09,1.5470444623133517e-06,0.5264534950256348,0.1198237985372543,9.863713785307482e-06,5.321843445926788e-07,3.415236449200165e-07,2.0883280882344486e-08,1.3011434930376709e-05
