uid,stance,set,distilbert-base-uncased_but,distilbert-base-uncased_while,distilbert-base-uncased_although,distilbert-base-uncased_though,distilbert-base-uncased_yet,distilbert-base-uncased_still,bert-base-uncased_but,bert-base-uncased_while,bert-base-uncased_although,bert-base-uncased_though,bert-base-uncased_yet,bert-base-uncased_still,bert-large-uncased_but,bert-large-uncased_while,bert-large-uncased_although,bert-large-uncased_though,bert-large-uncased_yet,bert-large-uncased_still,roberta-base_but,roberta-base_although,roberta-base_though,roberta-base_while,roberta-base_yet,roberta-base_still,xlm-roberta-base_although,xlm-roberta-base_while,xlm-roberta-base_but,xlm-roberta-base_though,xlm-roberta-base_still,xlm-roberta-base_yet,roberta-large_while,roberta-large_but,roberta-large_although,roberta-large_though,roberta-large_yet,roberta-large_still,xlm-roberta-large_although,xlm-roberta-large_while,xlm-roberta-large_but,xlm-roberta-large_though,xlm-roberta-large_yet,xlm-roberta-large_still
964,1,test,0.0005547409527935,0.0002458154922351,0.0001262892765225,0.0001463956868974,0.0002526275347918,1.977272461317625e-07,0.0002336530887987,0.0001298794522881,3.3193173294421285e-05,5.296126255416311e-05,3.725427086465061e-05,4.797248607246729e-07,0.0002138626441592,0.000281122920569,0.000142289980431,0.0001364079216727,2.1395273506641388e-05,4.721389643691509e-07,3.071328080750391e-07,1.1053866266763634e-08,9.626143793184384e-08,6.181901568425019e-08,3.788220737988013e-06,2.892614077154576e-07,6.239292270038277e-05,8.667715519550256e-06,7.617347819177667e-06,3.083643491663679e-07,8.680380233272444e-06,5.189224339119392e-07,1.080174115486443e-06,1.903743623188348e-06,3.8827810300290366e-08,3.208054408787575e-07,2.382085540375556e-06,4.574576450977475e-07,0.0005376493791118,6.253866331462632e-07,3.333818199280359e-07,1.6944083824910194e-07,2.56893542882608e-07,4.718709476492222e-07
965,1,test,0.0016720503335818,0.0003904805344063,0.0001372090919176,0.000961075478699,0.00192655576393,1.954467734321952e-06,0.0025281582493335,0.0001385534997098,6.452514207921922e-05,0.0001266987092094,3.410128192626871e-05,2.685256390577706e-07,0.0019597357604652,3.460640073171817e-05,4.504972821450792e-05,0.0001163660126621,2.706622035475448e-05,7.269939032994444e-07,4.62564031522561e-08,2.067182869325279e-09,2.1240992964521865e-08,1.0094398650295484e-09,1.1177319265698316e-06,2.235634326552827e-07,1.5959249139996246e-05,3.92480473010437e-07,2.1692956124752527e-06,1.122294079891617e-07,2.193429963881499e-06,1.9823623915726785e-06,4.642320750036788e-09,2.741478226653271e-07,3.827608896500578e-09,5.0652122496330776e-08,1.116712837756495e-06,1.3559156286646612e-07,5.7212986575905234e-05,1.3932339015809705e-07,4.491019751640124e-07,4.8773529215395683e-08,3.065745772801165e-07,1.4989319652158886e-07
966,0,test,7.008438115008175e-05,2.449165003781673e-05,2.5407682187506e-05,0.0001502810046076,5.730349221266806e-05,4.644647049190098e-07,0.0006116910954006,0.0001737729908199,0.000263456167886,0.0007151366444304,1.6867319573066197e-05,1.9940094375670014e-07,9.729329030960798e-05,6.291175668593496e-05,0.0001283627352677,0.0004421540652401,7.500604169763392e-06,4.288582999834034e-07,7.224004505701487e-09,1.0929397387116067e-09,7.103940102837214e-09,2.542085708601149e-10,3.651657243608497e-05,1.0286189535690935e-05,1.0097332051373089e-05,1.772385331832993e-07,6.36041363577533e-07,2.1352384749206976e-08,1.928832261910429e-06,2.192793544963933e-06,9.16271218898146e-08,3.545774461599649e-06,5.363110062717169e-07,4.662113497033715e-06,2.2649470338365063e-05,4.296341558074346e-06,0.0003695703926496,2.605829081403499e-07,1.9991172450772865e-07,6.594552814931376e-08,7.458687178996115e-08,3.713210787736898e-07
967,1,test,0.0001731795782689,0.0001369679812341,3.1460513127967715e-05,0.0002718565519899,0.0010226209415122,1.674899522186024e-06,1.1856795936182609e-05,2.2507101675728336e-06,9.844379746937193e-07,3.833387381746434e-06,0.0001175202341983,5.699612870557758e-07,4.709852510131896e-05,2.69777410721872e-06,2.2389533569366904e-06,1.8997392544406463e-05,4.673652074416168e-05,4.6654355401187786e-07,1.412182148996521e-09,8.683088276173477e-11,9.480236595749147e-10,6.973694954837129e-10,2.8039416974934284e-06,2.900048912124476e-07,2.744960283962428e-06,2.3549573597847484e-06,1.1307400882287766e-06,1.7285898934460423e-08,2.4153732169907016e-07,2.033847295024316e-07,8.123063999221358e-09,1.8029102477612469e-07,1.6484380527259646e-09,2.5314188079050843e-08,3.345569439261453e-06,1.836271366073561e-07,2.267344143547234e-06,2.5226958300095248e-08,1.5149916876566752e-08,8.646692251090824e-10,4.601465093401203e-07,2.938983811873186e-07
968,1,test,0.0004317417624406,0.0002197856956627,3.989074684795924e-05,0.0002438685187371,0.0001639819092815,3.6874416764476337e-07,0.0001289892825298,2.407283864158672e-05,1.124411846831208e-05,2.216266693721991e-05,5.659851467498811e-06,1.544438816836191e-07,0.0002779700153041,4.505863762460649e-05,1.7344587831757963e-05,0.0001434141595382,3.46082902069611e-06,1.0893757007579553e-07,5.565385308159421e-08,7.741870478028543e-10,1.2738461840910986e-08,2.8375193306118263e-09,1.6057621223808385e-06,2.287810474399521e-07,2.8238620870979503e-05,7.72928785863769e-07,9.810024721446098e-07,1.3481999872055894e-07,5.454026563711523e-07,3.4792549286066794e-08,2.184331577836929e-07,2.717355869208405e-07,2.7046536121844156e-09,4.3642739200322473e-08,1.2399542356433813e-05,4.108777375222417e-06,6.362333078868687e-05,1.4922870832378976e-06,5.24327568030003e-08,1.6573322270119206e-08,9.368031328449433e-08,1.1749426676033181e-07
969,0,test,0.0002132598601747,0.0002442374825477,9.50306057347916e-05,0.0001849297696026,0.0001631511404411,1.661101833860812e-07,3.8155085348989815e-05,4.697552503785119e-05,5.2640905778389424e-05,0.000123130652355,9.74786962615326e-06,7.912546351462879e-08,5.744599548052065e-05,2.415414564893581e-05,8.515103399986401e-05,0.0001219906844198,9.13366602617316e-06,3.135979511625919e-07,7.509961541529721e-09,8.333979728547547e-09,3.3486855954834034e-08,1.0176862907940176e-08,2.7886028419743525e-07,1.5580069145926245e-07,1.4267547157942316e-05,6.272621249081567e-07,6.89622652316757e-07,1.0577763731589584e-07,2.04661500902148e-06,5.014699695493618e-07,1.4484678345638713e-08,1.2011433625502832e-07,2.539532850676096e-08,9.146221202627205e-08,6.084004326112336e-06,2.574312247816124e-06,0.0002957716933451,1.55774966970057e-06,1.0739864819697686e-07,1.297849223647063e-07,1.2253633485670434e-06,1.4112671351540484e-06
970,0,test,0.0001591182663105,3.430158176342957e-05,1.335450815531658e-05,3.807441680692136e-05,4.0837803680915385e-05,2.754856609499257e-07,1.4798802112636622e-05,1.566561513755005e-05,8.171849003701936e-06,1.5772182450746186e-05,3.0878679808665765e-06,9.496275055198566e-08,6.354751349135768e-06,2.1984128579788376e-06,1.8139129451810727e-06,1.1002311111951713e-05,2.9431630537146702e-06,2.3000940529982477e-07,2.239618490662565e-10,1.8762927322946155e-10,5.635288347072276e-10,1.0840234959674787e-10,1.063401850842638e-05,2.328762462866507e-07,1.2840600902563892e-06,7.25672819612555e-08,3.951155065351486e-07,3.6898828881248846e-08,3.1214625778375193e-05,3.769497425309965e-06,8.386025762696645e-10,3.19704507312224e-09,4.949374243778948e-10,2.2342654393270323e-09,4.372465355118038e-06,3.351703412590723e-07,3.634710310507217e-06,1.143968564321085e-08,2.191330139567072e-08,6.2500689068656365e-09,1.717040845505835e-06,6.495236561931961e-07
971,1,test,0.0002320255152881,0.0002012110926443,0.0001606138685019,0.0002185519697377,9.306027641287072e-05,3.898711895544693e-07,0.0002279425534652,0.0002388559078099,0.0001114701517508,0.0001202961284434,1.2061283086950423e-05,2.095274140856418e-07,0.0011293387506157,0.0002704528451431,0.0001996882347157,0.0001239946868736,8.943718967202585e-06,2.479802674315579e-07,9.063412242937833e-09,4.1950438678384225e-09,7.875930130296638e-09,1.0182107601508504e-08,5.410118774307193e-06,4.389658059267276e-08,1.3706247955269646e-05,2.5780502710404107e-06,5.369734594751208e-07,4.2417191536969774e-08,6.823433551517155e-08,7.185432338019383e-08,5.986420887893473e-07,7.255464879563078e-06,7.53763856664591e-07,2.229117626484367e-06,1.8349894162383865e-05,9.6902044788294e-07,7.69239486544393e-05,1.888418523776636e-07,2.607705482660095e-07,1.9719006871810052e-08,9.584623228420244e-08,6.367976368437668e-08
972,0,test,0.0002544539456721,0.0005076255183666,0.0002130580687662,0.0007980893715284,0.0007841283804737,7.676019890823227e-07,0.0005365342949517,0.0004925260436721,9.21553946682252e-05,0.0003024439502041,6.782328273402527e-05,5.575852810579818e-07,0.0035322022158652,0.0009214076562784,0.0002237359003629,0.0001203177162096,1.6748695998103358e-05,2.902181392983039e-07,7.406526947306702e-07,3.147282967574938e-08,1.2547695860121166e-07,2.238970893131409e-07,1.2885598152934108e-06,4.441477940986262e-08,3.8684465835103765e-05,3.090588506893255e-06,9.16595695343858e-07,7.739143370599778e-08,2.71603380497254e-06,2.8608676529984223e-06,1.954768413270358e-05,0.0003191951545886,1.5949782437019169e-06,1.1672811524476856e-05,8.83159736986272e-06,9.206021900354244e-08,0.0017735821893438,3.5881180338037666e-06,4.2755191316246055e-06,4.046588628625614e-07,1.3602736714801722e-07,2.448018676659558e-07
973,1,test,0.0001232483919011,0.0002559293061494,0.0001056641194736,0.0002521509013604,0.0010006434749811,3.205173698006547e-06,3.0249184419517405e-05,3.375557571416721e-05,9.087018952413928e-06,2.747854887275025e-05,0.0001026437093969,1.925865944940597e-06,2.192786087107379e-05,2.2729333068127744e-05,1.6639525711070746e-05,0.0001079849171219,5.837389107909985e-05,5.819951525154465e-07,2.333597670656217e-08,1.3151327804550306e-09,1.1181827019868253e-08,1.5762002814057039e-10,7.636807595190476e-07,4.153933197414972e-09,3.1303445666708285e-06,3.657299316728313e-07,7.615723802700813e-07,3.537236992201542e-08,6.646458245995746e-07,3.74836133687495e-07,2.624041712806502e-07,6.365327465118753e-08,2.586601377529973e-09,2.7422816017974586e-08,6.171082986838883e-07,1.2704610696800957e-08,2.485674258423387e-06,1.051443099253646e-10,3.364942102734858e-08,1.2138283433937858e-10,4.126180996877338e-08,5.068940378549769e-09
974,1,test,0.0006159831536933,0.000721845717635,0.0004641687846742,0.0003986001829616,6.49759967927821e-05,3.158138781600428e-07,0.0001532772439531,7.219998224172741e-05,2.758657319645863e-05,2.902903179347049e-05,4.3526133595150895e-06,2.870826847356512e-07,8.13802907941863e-05,7.48686506995e-05,2.065176704491023e-05,2.084765219478868e-05,2.4295507046190323e-06,6.166623478520705e-08,1.939747278356663e-07,4.88658180586299e-08,1.726425296055823e-07,3.7934366758918265e-08,6.512149866466643e-06,5.094214543532871e-07,1.5095809430931696e-05,6.488541202998022e-06,3.416457047933364e-06,1.473490982561998e-07,3.4714778962552373e-07,3.398779711005773e-07,1.894090786436209e-07,2.979426653837436e-06,1.2879576161139994e-07,1.0141939128516242e-06,1.1617506743277772e-06,8.006273901628447e-07,0.0007945102988742,4.618059676886333e-07,4.4233067342247523e-07,1.3078812344247126e-07,6.167839927684328e-08,2.0634088571114265e-07
975,1,test,0.0004534195468295,0.0003326094592921,0.0001447927643312,0.0008679942693561,0.0001238735421793,9.81779422204454e-08,0.0006920520099811,0.0002884105488192,9.412861982127652e-05,0.0002875551872421,3.6292003642302006e-05,2.947211612536194e-07,0.0015866763424128,0.0001540299417683,0.0002062429557554,0.000311230221996,9.09415575733874e-06,1.313039916794878e-07,1.0714174436543544e-07,1.5720493351523146e-08,5.892815480024184e-08,2.0214898643899915e-09,6.942271284060553e-06,2.681550313354819e-06,3.129419928882271e-05,5.315789053383924e-07,1.4243111081668758e-06,2.2063936455651858e-07,6.477115448433324e-07,1.960282389745771e-07,1.660127821878632e-07,4.744170780668356e-07,2.1237559266751305e-08,1.477224316204229e-07,2.086463837258634e-06,4.461664389054931e-07,0.0016747425543144,7.720466328464681e-07,1.9068653500653448e-06,6.539938794958289e-07,1.0760342661342293e-07,5.241914777798229e-07
976,1,test,0.0006365001900121,0.0002441540709696,0.0001246345200343,0.0007041085627861,0.0002865241840481,3.948209439386119e-07,0.0018826099112629,0.0005068919272162,0.0001195586883113,0.000301035499433,6.142922211438417e-05,3.288182028882148e-07,0.0021283044479787,0.0002434689668007,0.0001066329714376,0.000188305901247,1.030755174724618e-05,3.049050292247557e-07,2.0963916824712214e-07,6.602702828928386e-09,8.223770464610426e-08,1.2005836325101882e-08,1.2119940038246568e-05,1.1034846636448493e-07,5.865783168701455e-05,4.404576429806184e-06,1.2835082088713534e-05,5.300096859173209e-07,1.921209559441195e-06,5.263004254629777e-07,6.796060461056186e-07,1.3038627457717666e-06,2.466811110934941e-08,2.229931368447069e-07,6.965395300539967e-07,7.817909164486991e-08,0.0006462287274189,3.471672016530647e-07,4.590123808156932e-06,4.5509969481827284e-07,3.094015141869022e-07,5.9156278098271287e-08
977,1,test,0.0001995680941035,9.569904068484902e-05,4.247121250955388e-05,0.0003000778669957,0.0002657363074831,3.563982033938373e-07,0.0004439264594111,0.0001427537063136,8.442404214292765e-05,0.0002974675153382,2.829862933140248e-05,1.603713428721676e-07,0.0003918892762158,8.086074376478791e-05,0.0001864740625023,0.0002981639408972,7.0641140155203175e-06,1.666267763766882e-07,1.864060195089224e-08,4.426171873461726e-09,3.5998198200104525e-08,1.1143552747228114e-09,2.958129698527045e-06,1.2193967613427505e-08,1.779629928932991e-05,7.98938174284558e-07,8.989696311800799e-07,7.300319992964432e-08,9.45062765822513e-07,2.38386618889308e-07,2.1738113531455383e-08,1.3118865638261928e-07,1.0933612237806756e-08,1.1663087917668237e-07,1.3177424307286856e-06,1.119864094789591e-07,0.0005152988014742,1.7570829413671168e-07,3.032679956049833e-07,1.3642531371260702e-07,1.0977519337984633e-07,1.982969344282992e-08
978,0,test,0.0002195262932218,0.0022574060130864,2.308502371306531e-05,0.0001656548411119,5.377609704737552e-05,7.664104373361624e-08,0.0003244493273086,0.0005844375700689,2.543429218349047e-05,3.143283902318217e-05,5.138648475622176e-07,2.7343322273054585e-08,0.0012226147809997,0.0003508284862618,0.0002958443074021,0.000235330327996,4.806388460565358e-07,2.1564414254271472e-08,7.46785175920195e-08,1.0180332132847525e-08,3.418698923951524e-08,1.807489091731896e-08,7.009777505118109e-07,3.853142871435011e-08,4.674162846640684e-05,7.134907775707688e-08,2.789577138173627e-07,1.259598150227248e-07,2.6957952741213376e-06,1.660520183577319e-07,2.758870891739207e-07,2.499898755559116e-06,5.0144738139579204e-08,3.8095919308034354e-07,3.6526234907796606e-05,1.951687181644957e-06,0.0009449827484786,2.990466327901231e-06,7.19394904535875e-07,3.9780778138265305e-07,2.182970604280854e-07,9.669599876360737e-07
979,0,test,0.0004223078140057,0.0029303799383342,2.429912274237722e-05,0.0001822018966777,0.0009364485740661,5.717397471016739e-07,0.0004286887706257,0.0010695767123252,2.5919474865077063e-05,3.688308424898423e-05,3.541689511621371e-05,2.3241877045165893e-07,0.0018232006113976,0.0003987423260696,0.000266308808932,0.0002412488975096,4.019047537440201e-06,5.781056344744685e-08,3.4230627221631955e-08,4.440750434042684e-09,1.3741102478093126e-08,9.783454935075042e-09,3.2589764487056527e-06,4.209769954854893e-08,3.121545887552202e-05,1.2215561184802937e-07,3.176959353368148e-07,8.771861814693693e-08,6.663098588433058e-07,7.191703730313748e-07,1.7982537769967166e-07,2.334075588805717e-06,2.112588504132873e-08,2.445370625991927e-07,3.1099361876840703e-06,2.086876094153923e-07,0.0002763144148048,1.7088347021854131e-06,1.437089736100461e-07,7.957281411563599e-08,6.018361204951361e-07,9.347515828039833e-08
980,1,test,0.0001816216390579,0.0002639580634422,0.0001101149755413,0.0003518945595715,7.509163697250187e-05,3.481816293060547e-07,6.425912579288706e-05,0.0001270401553483,3.055288834730163e-05,7.785044726915658e-05,7.275220013980288e-06,1.774116640262946e-07,0.0003069365629926,0.0001924164535012,0.000129036270664,0.0001000119737,4.504528533288976e-06,1.874226995823847e-07,1.761509826891938e-09,4.5326395969880195e-09,4.379506091112262e-09,2.8032379972842136e-08,4.154357156949118e-06,3.0291687380668015e-08,7.760844891890883e-05,2.0089039480808424e-06,2.1198582089709817e-07,1.844176296117439e-07,1.3243488865555264e-06,1.906428650499948e-07,3.205470875400352e-07,2.3821401384793722e-07,3.532963432917313e-08,1.8576132276848517e-07,8.534993867215235e-06,1.158054487859772e-07,0.0005556791438721,6.753217007826606e-07,1.7619440484395454e-07,9.220131858000968e-08,1.0510351700077081e-07,1.6409805425610102e-07
981,1,test,0.0004417562740854,0.0005204057088121,0.0005533100338652,0.0008595399558544,0.0003292064648121,3.234775647342758e-07,0.0058345631696283,0.001402337802574,0.000180348943104,0.0002097441174555,0.000197854154976,1.1581822718653711e-06,0.0036866813898086,0.0003544366627465,6.413173105102032e-05,0.0002226543438155,2.725366903177928e-05,1.2452502460291726e-06,6.935056262591388e-07,3.8339820207511366e-08,3.287390200057416e-07,6.081970838067718e-08,1.624266019462084e-06,1.4582512619654153e-07,7.39975948818028e-05,1.4658623967989115e-06,7.917820767033845e-06,2.641020842020225e-07,2.113590426233713e-06,9.901704061121563e-07,9.527587963020778e-08,3.761354889775248e-07,1.065728838511859e-08,1.0100983161009937e-07,2.971288040498621e-06,1.0145956963469872e-07,2.7963373213424347e-05,2.3575537966280533e-07,1.2091147993942286e-07,1.8036583782077287e-08,1.0383518400658433e-07,2.060539685544427e-07
982,0,test,0.0002267888485221,0.0003228623245377,0.000207439326914,0.0004740205476991,5.3046769608045e-05,1.952382291392496e-07,4.467531834961847e-05,0.0002024429413722,3.224250394850969e-05,3.866805855068378e-05,6.16033939877525e-05,2.371391758515529e-07,4.722586163552478e-05,5.522110950550996e-05,2.83879508060636e-05,1.0155170457437634e-05,1.1793941666837782e-05,2.1067987177048053e-07,1.0775737246948579e-10,1.1422076617861874e-09,3.4895680789404077e-10,1.838930341335753e-09,7.645157893421128e-06,1.5812575782092608e-07,7.143230050132843e-06,4.305025413486874e-06,1.4472310461144389e-08,3.345088472883617e-08,3.385421905477415e-06,4.0243694456876256e-06,3.1276958800674487e-10,1.7898886817135915e-09,9.490085384200595e-10,7.284414405006601e-09,8.675971912452951e-06,1.836210827832474e-07,1.2246056030562611e-05,3.934686390039133e-07,3.733604980737937e-09,1.0120922766532205e-08,3.546317088876094e-07,1.365283139875828e-07
983,1,test,0.0002219844609498,0.0001603612763574,0.0001064171156031,0.0002293320721946,0.0006383620784617,1.1865150781886769e-06,3.890015068463981e-05,3.1309744372265413e-05,1.1749667464755476e-05,2.9566619559773244e-05,0.0001062460942193,1.579888817104802e-06,0.0001070189900929,2.164596298825927e-05,1.5829034964554012e-05,2.146098813682329e-05,0.0002450356259942,3.290770791863906e-06,3.2067637434352037e-10,6.910160776918415e-10,1.5810298903407016e-10,2.443643953853325e-09,5.165578045307484e-07,5.0378663019046144e-08,1.1288890391369932e-06,1.1720735528797377e-06,2.7730003182568908e-08,5.065926789171726e-09,6.756047241651686e-07,2.529496896386263e-06,1.88420959390534e-10,7.464573847926204e-09,9.85272419207206e-10,1.8643282473362888e-08,2.583540890555014e-06,7.030799764606854e-08,2.412258254480548e-05,2.2845924263492642e-07,6.245490169476399e-08,1.890621703637408e-08,4.6236408479671816e-08,6.8632068916940625e-09
984,1,test,0.0003840538265649,0.000281569926301,7.182254921644926e-05,9.0634377556853e-05,9.113884152611718e-05,8.951871421913894e-08,9.283096733270212e-05,0.0004501038929447,8.395918121095747e-05,0.0001526737905805,1.3231726370577236e-05,1.3243897001302685e-07,0.0007229457260109,0.001072509214282,0.0002940850681625,8.735205483390018e-05,5.465329650178319e-06,4.3366870983163615e-08,1.3848056923393416e-08,4.086004867787096e-09,2.5270622927564546e-08,1.428969227390553e-07,5.996862910251366e-06,5.786319690059828e-08,2.420887176413089e-05,1.2417143580023549e-06,2.470177378199878e-07,1.875867070566528e-07,1.1040392564609649e-06,2.2920522724234613e-07,1.5928035779211314e-08,3.1091147434381134e-08,4.351809135272333e-09,2.6903963501467842e-08,2.5205179099430097e-06,1.995642833207967e-07,0.001681976718828,7.343014090110955e-07,4.742236114907428e-07,3.2894152468543325e-07,5.5441688573409926e-08,9.24613914321526e-08
